id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[pb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error, efficiency 
40,10000,1.14565,1,1.77828,0.000159075,0.0001,0.000398107,0.267881,0.25,0.3,0.563694,0.5,0.6,1.16005e-06,309079,72998,11144,0.01,0.95,10,10000,0.938,0.139,3,1,0.182943,0,0.333333
41,10000,1.46456,1,1.77828,0.000250794,0.0001,0.000398107,0.275915,0.25,0.3,0.644712,0.6,0.7,1.16005e-06,412106,48665.3,14858.7,0.01,0.95,10,10000,0.938,0.139,4,3,0.105622,0,0.75
42,10000,1.70567,1,1.77828,0.000344911,0.0001,0.000398107,0.292081,0.25,0.3,0.747137,0.7,0.8,1.16005e-06,412106,99734.2,14858.7,0.01,0.95,10,10000,0.938,0.139,4,1,0.182943,0,0.25
43,10000,1.56713,1,1.77828,0.000281887,0.0001,0.000398107,0.272854,0.25,0.3,0.930956,0.9,1,1.16005e-06,309079,32645.7,11144,0.01,0.95,10,10000,0.938,0.139,3,3,0.105622,0,1
44,10000,1.42209,1,1.77828,0.000263105,0.0001,0.000398107,0.274604,0.25,0.3,1.3603,1,1.5,5.80027e-06,20605.3,-nan,742.934,0.01,0.95,10,10000,0.938,0.139,1,2,0.129361,0,2
45,10000,1.34104,1,1.77828,0.000210093,0.0001,0.000398107,0.303976,0.3,0.4,0.379195,0.3,0.4,2.32011e-06,0,0,0,0.01,0.95,10,10000,0.938,0.139,0,1,0.182943,0,0
46,10000,1.75641,1,1.77828,0.000344012,0.0001,0.000398107,0.307683,0.3,0.4,0.439838,0.4,0.5,2.32011e-06,154540,36499,5572,0.01,0.95,10,10000,0.938,0.139,3,1,0.182943,0,0.333333
47,10000,1.55797,1,1.77828,0.000377677,0.0001,0.000398107,0.356161,0.3,0.4,0.522645,0.5,0.6,2.32011e-06,0,0,0,0.01,0.95,10,10000,0.938,0.139,0,1,0.182943,0,0
48,10000,1.33897,1,1.77828,0.000214814,0.0001,0.000398107,0.335322,0.3,0.4,0.63165,0.6,0.7,2.32011e-06,206053,32645.7,7429.34,0.01,0.95,10,10000,0.938,0.139,4,2,0.129361,0,0.5
49,10000,1.52774,1,1.77828,0.000276365,0.0001,0.000398107,0.312005,0.3,0.4,0.751536,0.7,0.8,2.32011e-06,154540,23084,5572,0.01,0.95,10,10000,0.938,0.139,3,2,0.129361,0,0.666667
50,10000,1.17884,1,1.77828,0.000161961,0.0001,0.000398107,0.301084,0.3,0.4,0.801353,0.8,0.9,2.32011e-06,51513.2,9424,1857.33,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
51,10000,1.28492,1,1.77828,0.000183575,0.0001,0.000398107,0.342385,0.3,0.4,0.96711,0.9,1,2.32011e-06,51513.2,9424,1857.33,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
52,10000,1.69843,1,1.77828,0.000323834,0.0001,0.000398107,0.484686,0.4,0.5,0.578227,0.5,0.6,2.32011e-06,51513.2,9424,1857.33,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
53,10000,1.46252,1,1.77828,0.000242124,0.0001,0.000398107,0.404175,0.4,0.5,0.786479,0.7,0.8,2.32011e-06,0,0,0,0.01,0.95,10,10000,0.938,0.139,0,1,0.182943,0,0
54,10000,1.60741,1,1.77828,0.000393735,0.0001,0.000398107,0.448573,0.4,0.5,0.969958,0.9,1,2.32011e-06,103026,23084,3714.67,0.01,0.95,10,10000,0.938,0.139,2,1,0.182943,0,0.5
55,10000,1.1984,1,1.77828,0.00016814,0.0001,0.000398107,0.530936,0.5,0.6,0.969413,0.9,1,2.32011e-06,51513.2,9424,1857.33,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
56,10000,1.73642,1,1.77828,0.000407763,0.000398107,0.000630957,0.0515433,0.05,0.1,0.591046,0.5,0.6,9.06113e-07,131900,24130.2,4755.72,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
57,10000,1.73541,1,1.77828,0.000407288,0.000398107,0.000630957,0.121887,0.1,0.15,0.340298,0.3,0.4,9.06113e-07,131900,24130.2,4755.72,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
58,10000,1.73642,1,1.77828,0.000407763,0.000398107,0.000630957,0.105284,0.1,0.15,0.638278,0.6,0.7,9.06113e-07,131900,24130.2,4755.72,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
59,10000,1.50056,1,1.77828,0.000425318,0.000398107,0.000630957,0.209339,0.2,0.25,0.412097,0.4,0.5,9.06113e-07,131900,24130.2,4755.72,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
60,10000,1.81327,1.77828,2.37137,0.000367991,0.0001,0.000398107,0.0883152,0.05,0.1,0.165747,0.1,0.2,8.84026e-07,540781,85677.9,19498.1,0.01,0.95,10,10000,0.938,0.139,4,2,0.129361,0,0.5
61,10000,1.81669,1.77828,2.37137,0.000378553,0.0001,0.000398107,0.0703869,0.05,0.1,0.247159,0.2,0.3,8.84026e-07,811172,104934,29247.2,0.01,0.95,10,10000,0.938,0.139,6,3,0.105622,0,0.5
62,10000,1.83481,1.77828,2.37137,0.000383301,0.0001,0.000398107,0.065828,0.05,0.1,0.463553,0.4,0.5,8.84026e-07,540781,85677.9,19498.1,0.01,0.95,10,10000,0.938,0.139,4,2,0.129361,0,0.5
63,10000,1.80531,1.77828,2.37137,0.000365112,0.0001,0.000398107,0.080887,0.05,0.1,0.588538,0.5,0.6,8.84026e-07,540781,130875,19498.1,0.01,0.95,10,10000,0.938,0.139,4,1,0.182943,0,0.25
64,10000,1.8235,1.77828,2.37137,0.000367975,0.0001,0.000398107,0.0720867,0.05,0.1,0.661954,0.6,0.7,8.84026e-07,405586,60583.4,14623.6,0.01,0.95,10,10000,0.938,0.139,3,2,0.129361,0,0.666667
65,10000,1.81452,1.77828,2.37137,0.000398048,0.0001,0.000398107,0.0834479,0.05,0.1,0.88363,0.8,0.9,8.84026e-07,135195,24733.1,4874.54,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
66,10000,1.82888,1.77828,2.37137,0.000381269,0.0001,0.000398107,0.0624186,0.05,0.1,1.03059,1,1.5,4.42013e-06,54078.1,12116.7,1949.81,0.01,0.95,10,10000,0.938,0.139,2,1,0.182943,0,0.5
67,10000,1.80943,1.77828,2.37137,0.000391312,0.0001,0.000398107,0.129626,0.1,0.15,0.215173,0.2,0.3,8.84026e-07,270391,34977.9,9749.07,0.01,0.95,10,10000,0.938,0.139,2,2,0.129361,0,1
68,10000,1.82554,1.77828,2.37137,0.000387099,0.0001,0.000398107,0.100101,0.1,0.15,0.308508,0.3,0.4,8.84026e-07,270391,60583.4,9749.07,0.01,0.95,10,10000,0.938,0.139,2,1,0.182943,0,0.5
69,10000,1.79868,1.77828,2.37137,0.000364439,0.0001,0.000398107,0.145626,0.1,0.15,0.495755,0.4,0.5,8.84026e-07,135195,24733.1,4874.54,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
70,10000,1.80365,1.77828,2.37137,0.000380957,0.0001,0.000398107,0.110706,0.1,0.15,1.25832,1,1.5,4.42013e-06,54078.1,12116.7,1949.81,0.01,0.95,10,10000,0.938,0.139,2,1,0.182943,0,0.5
71,10000,1.80911,1.77828,2.37137,0.000390937,0.0001,0.000398107,0.156748,0.15,0.2,0.278345,0.2,0.3,8.84026e-07,135195,24733.1,4874.54,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
72,10000,1.82859,1.77828,2.37137,0.000396314,0.0001,0.000398107,0.150113,0.15,0.2,0.447002,0.4,0.5,8.84026e-07,135195,24733.1,4874.54,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
73,10000,1.81605,1.77828,2.37137,0.000391197,0.0001,0.000398107,0.186133,0.15,0.2,0.860671,0.8,0.9,8.84026e-07,135195,24733.1,4874.54,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
74,10000,1.83969,1.77828,2.37137,0.000377329,0.0001,0.000398107,0.189092,0.15,0.2,1.33011,1,1.5,4.42013e-06,54078.1,12116.7,1949.81,0.01,0.95,10,10000,0.938,0.139,2,1,0.182943,0,0.5
75,10000,1.88248,1.77828,2.37137,0.000392791,0.0001,0.000398107,0.225035,0.2,0.25,0.665237,0.6,0.7,8.84026e-07,135195,24733.1,4874.54,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
76,10000,2.24212,1.77828,2.37137,0.000572025,0.000398107,0.000630957,0.0765045,0.05,0.1,0.0809549,0,0.1,6.90508e-07,1.21159e+06,302061,43684.5,0.01,0.95,10,10000,0.938,0.139,7,1,0.182943,0,0.142857
77,10000,2.05851,1.77828,2.37137,0.000535798,0.000398107,0.000630957,0.0880544,0.05,0.1,0.154712,0.1,0.2,6.90508e-07,3.11552e+06,445561,112332,0.01,0.95,10,10000,0.938,0.139,18,3,0.105622,0,0.166667
78,10000,2.06209,1.77828,2.37137,0.000516512,0.000398107,0.000630957,0.0765927,0.05,0.1,0.252155,0.2,0.3,6.90508e-07,5.19253e+06,412856,187219,0.01,0.95,10,10000,0.938,0.139,30,9,0.0609811,0,0.3
79,10000,2.05152,1.77828,2.37137,0.000502,0.000398107,0.000630957,0.0737356,0.05,0.1,0.339744,0.3,0.4,6.90508e-07,3.80785e+06,257245,137294,0.01,0.95,10,10000,0.938,0.139,22,11,0.0551595,0,0.5
80,10000,2.1296,1.77828,2.37137,0.000532389,0.000398107,0.000630957,0.0771191,0.05,0.1,0.45325,0.4,0.5,6.90508e-07,3.98094e+06,241949,143535,0.01,0.95,10,10000,0.938,0.139,23,13,0.0507394,0,0.565217
81,10000,2.11718,1.77828,2.37137,0.000532521,0.000398107,0.000630957,0.0745819,0.05,0.1,0.551928,0.5,0.6,6.90508e-07,4.84636e+06,243449,174738,0.01,0.95,10,10000,0.938,0.139,28,18,0.0431202,0,0.642857
82,10000,2.0544,1.77828,2.37137,0.00050027,0.000398107,0.000630957,0.0749092,0.05,0.1,0.645709,0.6,0.7,6.90508e-07,2.94243e+06,156045,106091,0.01,0.95,10,10000,0.938,0.139,17,14,0.0488937,0,0.823529
83,10000,2.10933,1.77828,2.37137,0.000548169,0.000398107,0.000630957,0.0641439,0.05,0.1,0.752768,0.7,0.8,6.90508e-07,1.73084e+06,200265,62406.4,0.01,0.95,10,10000,0.938,0.139,10,4,0.0914717,0,0.4
84,10000,2.05786,1.77828,2.37137,0.00051905,0.000398107,0.000630957,0.0654407,0.05,0.1,0.843345,0.8,0.9,6.90508e-07,1.55776e+06,177717,56165.8,0.01,0.95,10,10000,0.938,0.139,9,4,0.0914717,0,0.444444
85,10000,2.13299,1.77828,2.37137,0.000535335,0.000398107,0.000630957,0.0832663,0.05,0.1,0.952898,0.9,1,6.90508e-07,1.03851e+06,91772.8,37443.8,0.01,0.95,10,10000,0.938,0.139,6,5,0.0818148,0,0.833333
86,10000,2.06656,1.77828,2.37137,0.000522036,0.000398107,0.000630957,0.0746874,0.05,0.1,1.26329,1,1.5,3.45254e-06,519253,32235.2,18721.9,0.01,0.95,10,10000,0.938,0.139,15,11,0.0551595,0,0.733333
87,10000,2.13308,1.77828,2.37137,0.000549245,0.000398107,0.000630957,0.12941,0.1,0.15,0.0388195,0,0.1,6.90508e-07,519253,77562.2,18721.9,0.01,0.95,10,10000,0.938,0.139,3,2,0.129361,0,0.666667
88,10000,1.93662,1.77828,2.37137,0.000456261,0.000398107,0.000630957,0.133077,0.1,0.15,0.182709,0.1,0.2,6.90508e-07,692337,81757.7,24962.6,0.01,0.95,10,10000,0.938,0.139,4,3,0.105622,0,0.75
89,10000,2.01523,1.77828,2.37137,0.000488813,0.000398107,0.000630957,0.115592,0.1,0.15,0.241335,0.2,0.3,6.90508e-07,2.07701e+06,155124,74887.7,0.01,0.95,10,10000,0.938,0.139,12,8,0.0646803,0,0.666667
90,10000,2.011,1.77828,2.37137,0.000495663,0.000398107,0.000630957,0.128508,0.1,0.15,0.345388,0.3,0.4,6.90508e-07,1.38467e+06,132841,49925.1,0.01,0.95,10,10000,0.938,0.139,8,5,0.0818148,0,0.625
91,10000,2.14306,1.77828,2.37137,0.000553891,0.000398107,0.000630957,0.124545,0.1,0.15,0.428907,0.4,0.5,6.90508e-07,1.90393e+06,138928,68647,0.01,0.95,10,10000,0.938,0.139,11,8,0.0646803,0,0.727273
92,10000,2.16491,1.77828,2.37137,0.000552013,0.000398107,0.000630957,0.127867,0.1,0.15,0.542849,0.5,0.6,6.90508e-07,1.73084e+06,110700,62406.4,0.01,0.95,10,10000,0.938,0.139,10,9,0.0609811,0,0.9
93,10000,1.96751,1.77828,2.37137,0.000489372,0.000398107,0.000630957,0.127478,0.1,0.15,0.633782,0.6,0.7,6.90508e-07,865421,108155,31203.2,0.01,0.95,10,10000,0.938,0.139,5,3,0.105622,0,0.6
94,10000,1.94728,1.77828,2.37137,0.000448719,0.000398107,0.000630957,0.116446,0.1,0.15,0.756083,0.7,0.8,6.90508e-07,1.03851e+06,109689,37443.8,0.01,0.95,10,10000,0.938,0.139,6,4,0.0914717,0,0.666667
95,10000,2.1415,1.77828,2.37137,0.000513276,0.000398107,0.000630957,0.136804,0.1,0.15,0.803705,0.8,0.9,6.90508e-07,519253,122637,18721.9,0.01,0.95,10,10000,0.938,0.139,3,1,0.182943,0,0.333333
96,10000,2.12941,1.77828,2.37137,0.000563227,0.000398107,0.000630957,0.108844,0.1,0.15,0.981847,0.9,1,6.90508e-07,865421,212413,31203.2,0.01,0.95,10,10000,0.938,0.139,5,1,0.182943,0,0.2
97,10000,2.0866,1.77828,2.37137,0.000528232,0.000398107,0.000630957,0.125197,0.1,0.15,1.29465,1,1.5,3.45254e-06,173084,14160.8,6240.64,0.01,0.95,10,10000,0.938,0.139,5,5,0.0818148,0,1
98,10000,2.00722,1.77828,2.37137,0.000489416,0.000398107,0.000630957,0.165762,0.15,0.2,0.272757,0.2,0.3,6.90508e-07,692337,63329.2,24962.6,0.01,0.95,10,10000,0.938,0.139,4,4,0.0914717,0,1
99,10000,2.08006,1.77828,2.37137,0.000530158,0.000398107,0.000630957,0.154115,0.15,0.2,0.357224,0.3,0.4,6.90508e-07,692337,109689,24962.6,0.01,0.95,10,10000,0.938,0.139,4,2,0.129361,0,0.5
100,10000,2.0369,1.77828,2.37137,0.00054784,0.000398107,0.000630957,0.168912,0.15,0.2,0.499602,0.4,0.5,6.90508e-07,173084,31664.6,6240.64,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
101,10000,1.98134,1.77828,2.37137,0.000460954,0.000398107,0.000630957,0.175154,0.15,0.2,0.578039,0.5,0.6,6.90508e-07,692337,109689,24962.6,0.01,0.95,10,10000,0.938,0.139,4,2,0.129361,0,0.5
102,10000,2.06638,1.77828,2.37137,0.000540354,0.000398107,0.000630957,0.173529,0.15,0.2,0.610505,0.6,0.7,6.90508e-07,692337,109689,24962.6,0.01,0.95,10,10000,0.938,0.139,4,2,0.129361,0,0.5
103,10000,2.05574,1.77828,2.37137,0.00049401,0.000398107,0.000630957,0.174079,0.15,0.2,0.736033,0.7,0.8,6.90508e-07,865421,86717.1,31203.2,0.01,0.95,10,10000,0.938,0.139,5,4,0.0914717,0,0.8
104,10000,1.83992,1.77828,2.37137,0.000399006,0.000398107,0.000630957,0.173695,0.15,0.2,0.842161,0.8,0.9,6.90508e-07,519253,122637,18721.9,0.01,0.95,10,10000,0.938,0.139,3,1,0.182943,0,0.333333
105,10000,2.09736,1.77828,2.37137,0.000529471,0.000398107,0.000630957,0.173597,0.15,0.2,0.95833,0.9,1,6.90508e-07,173084,31664.6,6240.64,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
106,10000,2.03653,1.77828,2.37137,0.000511943,0.000398107,0.000630957,0.169707,0.15,0.2,1.34577,1,1.5,3.45254e-06,380785,30746.6,13729.4,0.01,0.95,10,10000,0.938,0.139,11,7,0.0691461,0,0.636364
107,10000,1.87197,1.77828,2.37137,0.000441708,0.000398107,0.000630957,0.236722,0.2,0.25,0.152205,0.1,0.2,6.90508e-07,173084,31664.6,6240.64,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
108,10000,1.92818,1.77828,2.37137,0.000422488,0.000398107,0.000630957,0.219561,0.2,0.25,0.243981,0.2,0.3,6.90508e-07,173084,-nan,6240.64,0.01,0.95,10,10000,0.938,0.139,1,2,0.129361,0,2
109,10000,1.97624,1.77828,2.37137,0.000471993,0.000398107,0.000630957,0.247569,0.2,0.25,0.46062,0.4,0.5,6.90508e-07,519253,77562.2,18721.9,0.01,0.95,10,10000,0.938,0.139,3,2,0.129361,0,0.666667
110,10000,1.96084,1.77828,2.37137,0.000465211,0.000398107,0.000630957,0.205976,0.2,0.25,0.574004,0.5,0.6,6.90508e-07,346168,44780.5,12481.3,0.01,0.95,10,10000,0.938,0.139,2,2,0.129361,0,1
111,10000,2.3234,1.77828,2.37137,0.000596269,0.000398107,0.000630957,0.229137,0.2,0.25,0.625269,0.6,0.7,6.90508e-07,346168,77562.2,12481.3,0.01,0.95,10,10000,0.938,0.139,2,1,0.182943,0,0.5
112,10000,1.87356,1.77828,2.37137,0.000400109,0.000398107,0.000630957,0.22324,0.2,0.25,0.901074,0.9,1,6.90508e-07,0,0,0,0.01,0.95,10,10000,0.938,0.139,0,1,0.182943,0,0
113,10000,2.20543,1.77828,2.37137,0.000583822,0.000398107,0.000630957,0.212653,0.2,0.25,1.08296,1,1.5,3.45254e-06,69233.7,15512.4,2496.26,0.01,0.95,10,10000,0.938,0.139,2,1,0.182943,0,0.5
114,10000,1.95169,1.77828,2.37137,0.000449016,0.000398107,0.000630957,0.282373,0.25,0.3,0.413936,0.4,0.5,6.90508e-07,173084,31664.6,6240.64,0.01,0.95,10,10000,0.938,0.139,1,1,0.182943,0,1
