id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[pb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error, efficiency 
17,10000,35.7325,31.6228,100,0.185581,0.1,0.251189,0.0726552,0.05,0.1,0.350757,0.3,0.4,0.0516894,2.27139,0.160709,0.0818961,0.01,0.95,10,10000,0.938,0.497,2157,1747,0.0648578,0,0.809921
18,10000,35.7646,31.6228,100,0.185191,0.1,0.251189,0.0721575,0.05,0.1,0.449022,0.4,0.5,0.0516894,2.18188,0.165869,0.0786688,0.01,0.95,10,10000,0.938,0.497,2072,1576,0.0682858,0,0.760618
19,10000,35.6794,31.6228,100,0.184735,0.1,0.251189,0.0731707,0.05,0.1,0.549155,0.5,0.6,0.0516894,1.96601,0.156654,0.0708855,0.01,0.95,10,10000,0.938,0.497,1867,1429,0.0717121,0,0.765399
20,10000,35.8001,31.6228,100,0.186952,0.1,0.251189,0.0726578,0.05,0.1,0.647757,0.6,0.7,0.0516894,1.72276,0.148867,0.0621149,0.01,0.95,10,10000,0.938,0.497,1636,1229,0.0773273,0,0.751222
21,10000,35.8035,31.6228,100,0.183501,0.1,0.251189,0.0733725,0.05,0.1,0.747968,0.7,0.8,0.0516894,1.34788,0.129572,0.0485985,0.01,0.95,10,10000,0.938,0.497,1280,981,0.0865514,0,0.766406
22,10000,35.7406,31.6228,100,0.183847,0.1,0.251189,0.073258,0.05,0.1,0.848108,0.8,0.9,0.0516894,1.16255,0.12534,0.0419162,0.01,0.95,10,10000,0.938,0.497,1104,804,0.095605,0,0.728261
23,10000,35.6597,31.6228,100,0.186006,0.1,0.251189,0.0729013,0.05,0.1,0.948279,0.9,1,0.0516894,0.916137,0.107315,0.0330318,0.01,0.95,10,10000,0.938,0.497,870,663,0.105281,0,0.762069
24,10000,35.8209,31.6228,100,0.181935,0.1,0.251189,0.072199,0.05,0.1,1.22165,1,1.5,0.258447,0.581694,0.0406372,0.0209733,0.01,0.95,10,10000,0.938,0.497,2762,1949,0.0614049,0,0.705648
25,10000,36.026,31.6228,100,0.184894,0.1,0.251189,0.122483,0.1,0.15,0.0682531,0,0.1,0.0516894,0.308538,0.0588775,0.0111245,0.01,0.95,10,10000,0.938,0.497,293,239,0.175352,0,0.8157
26,10000,35.7379,31.6228,100,0.18274,0.1,0.251189,0.123217,0.1,0.15,0.153635,0.1,0.2,0.0516894,0.744493,0.0895706,0.0268431,0.01,0.95,10,10000,0.938,0.497,707,591,0.11151,0,0.835926
27,10000,35.6779,31.6228,100,0.182862,0.1,0.251189,0.121979,0.1,0.15,0.250363,0.2,0.3,0.0516894,1.01091,0.105215,0.0364489,0.01,0.95,10,10000,0.938,0.497,960,795,0.0961446,0,0.828125
28,10000,35.8974,31.6228,100,0.18359,0.1,0.251189,0.121505,0.1,0.15,0.349573,0.3,0.4,0.0516894,1.20046,0.114352,0.043283,0.01,0.95,10,10000,0.938,0.497,1140,947,0.0880914,0,0.830702
29,10000,35.8265,31.6228,100,0.184666,0.1,0.251189,0.121873,0.1,0.15,0.448805,0.4,0.5,0.0516894,1.10463,0.110712,0.039828,0.01,0.95,10,10000,0.938,0.497,1049,862,0.0923326,0,0.821735
30,10000,35.6815,31.6228,100,0.181984,0.1,0.251189,0.122728,0.1,0.15,0.549038,0.5,0.6,0.0516894,1.00775,0.104996,0.036335,0.01,0.95,10,10000,0.938,0.497,957,793,0.0962658,0,0.828631
31,10000,35.9517,31.6228,100,0.183577,0.1,0.251189,0.123071,0.1,0.15,0.64959,0.6,0.7,0.0516894,0.901394,0.101399,0.0325002,0.01,0.95,10,10000,0.938,0.497,856,692,0.103052,0,0.808411
32,10000,35.8091,31.6228,100,0.18504,0.1,0.251189,0.123456,0.1,0.15,0.747621,0.7,0.8,0.0516894,0.76766,0.0919078,0.0276784,0.01,0.95,10,10000,0.938,0.497,729,602,0.110487,0,0.825789
33,10000,35.676,31.6228,100,0.180559,0.1,0.251189,0.124006,0.1,0.15,0.846988,0.8,0.9,0.0516894,0.572849,0.0826798,0.0206544,0.01,0.95,10,10000,0.938,0.497,544,428,0.131035,0,0.786765
34,10000,35.9507,31.6228,100,0.18386,0.1,0.251189,0.123201,0.1,0.15,0.947165,0.9,1,0.0516894,0.499137,0.0758172,0.0179966,0.01,0.95,10,10000,0.938,0.497,474,381,0.138882,0,0.803797
35,10000,35.7097,31.6228,100,0.182747,0.1,0.251189,0.122,0.1,0.15,1.21141,1,1.5,0.258447,0.301799,0.0260586,0.0108815,0.01,0.95,10,10000,0.938,0.497,1433,1168,0.0793208,0,0.815073
36,10000,35.8093,31.6228,100,0.179266,0.1,0.251189,0.173958,0.15,0.2,0.0677592,0,0.1,0.0516894,0.152689,0.0436515,0.0055053,0.01,0.95,10,10000,0.938,0.497,145,111,0.257304,0,0.765517
37,10000,36.1608,31.6228,100,0.185262,0.1,0.251189,0.173103,0.15,0.2,0.154268,0.1,0.2,0.0516894,0.427531,0.0718763,0.0154148,0.01,0.95,10,10000,0.938,0.497,406,317,0.152258,0,0.780788
38,10000,35.6729,31.6228,100,0.179673,0.1,0.251189,0.172696,0.15,0.2,0.250842,0.2,0.3,0.0516894,0.566531,0.0821073,0.0204266,0.01,0.95,10,10000,0.938,0.497,538,424,0.131651,0,0.788104
39,10000,35.9471,31.6228,100,0.184611,0.1,0.251189,0.172645,0.15,0.2,0.35309,0.3,0.4,0.0516894,0.658144,0.0894784,0.0237297,0.01,0.95,10,10000,0.938,0.497,625,486,0.122968,0,0.7776
40,10000,36.1071,31.6228,100,0.182721,0.1,0.251189,0.172493,0.15,0.2,0.448867,0.4,0.5,0.0516894,0.651826,0.0835941,0.0235019,0.01,0.95,10,10000,0.938,0.497,619,519,0.118994,0,0.838449
41,10000,35.6183,31.6228,100,0.181855,0.1,0.251189,0.172561,0.15,0.2,0.548345,0.5,0.6,0.0516894,0.606546,0.0822327,0.0218693,0.01,0.95,10,10000,0.938,0.497,576,472,0.124778,0,0.819444
42,10000,35.6157,31.6228,100,0.176422,0.1,0.251189,0.172888,0.15,0.2,0.648873,0.6,0.7,0.0516894,0.477023,0.0783913,0.0171993,0.01,0.95,10,10000,0.938,0.497,453,340,0.147018,0,0.750552
43,10000,35.6029,31.6228,100,0.177815,0.1,0.251189,0.172749,0.15,0.2,0.749242,0.7,0.8,0.0516894,0.453856,0.0734318,0.016364,0.01,0.95,10,10000,0.938,0.497,431,340,0.147018,0,0.788863
44,10000,35.8285,31.6228,100,0.179829,0.1,0.251189,0.174431,0.15,0.2,0.848254,0.8,0.9,0.0516894,0.356977,0.0632385,0.012871,0.01,0.95,10,10000,0.938,0.497,339,277,0.16288,0,0.817109
45,10000,35.6786,31.6228,100,0.175052,0.1,0.251189,0.17313,0.15,0.2,0.946496,0.9,1,0.0516894,0.284318,0.061402,0.0102512,0.01,0.95,10,10000,0.938,0.497,270,199,0.192168,0,0.737037
46,10000,35.8715,31.6228,100,0.18136,0.1,0.251189,0.172556,0.15,0.2,1.21985,1,1.5,0.258447,0.178383,0.0209271,0.00643171,0.01,0.95,10,10000,0.938,0.497,847,655,0.105922,0,0.773318
47,10000,35.5973,31.6228,100,0.175814,0.1,0.251189,0.220462,0.2,0.25,0.0697645,0,0.1,0.0516894,0.0947728,0.0369057,0.00341708,0.01,0.95,10,10000,0.938,0.497,90,63,0.341537,0,0.7
48,10000,36.0651,31.6228,100,0.180802,0.1,0.251189,0.222218,0.2,0.25,0.154836,0.1,0.2,0.0516894,0.285371,0.0637047,0.0102892,0.01,0.95,10,10000,0.938,0.497,271,191,0.196152,0,0.704797
49,10000,36.0391,31.6228,100,0.184409,0.1,0.251189,0.223944,0.2,0.25,0.251953,0.2,0.3,0.0516894,0.366455,0.0722511,0.0132127,0.01,0.95,10,10000,0.938,0.497,348,245,0.173191,0,0.704023
50,10000,35.8866,31.6228,100,0.181391,0.1,0.251189,0.221989,0.2,0.25,0.350864,0.3,0.4,0.0516894,0.420159,0.0754691,0.0151491,0.01,0.95,10,10000,0.938,0.497,399,290,0.159188,0,0.726817
51,10000,36.0231,31.6228,100,0.181877,0.1,0.251189,0.222723,0.2,0.25,0.449042,0.4,0.5,0.0516894,0.479129,0.0782888,0.0172752,0.01,0.95,10,10000,0.938,0.497,455,343,0.146373,0,0.753846
52,10000,35.8174,31.6228,100,0.181503,0.1,0.251189,0.222777,0.2,0.25,0.545874,0.5,0.6,0.0516894,0.409629,0.0759315,0.0147694,0.01,0.95,10,10000,0.938,0.497,389,276,0.163175,0,0.709512
53,10000,35.6836,31.6228,100,0.174628,0.1,0.251189,0.222854,0.2,0.25,0.647847,0.6,0.7,0.0516894,0.358031,0.0721979,0.012909,0.01,0.95,10,10000,0.938,0.497,340,236,0.176463,0,0.694118
54,10000,35.7007,31.6228,100,0.181387,0.1,0.251189,0.224655,0.2,0.25,0.750232,0.7,0.8,0.0516894,0.294849,0.0619026,0.0106309,0.01,0.95,10,10000,0.938,0.497,280,209,0.187515,0,0.746429
55,10000,35.7347,31.6228,100,0.177604,0.1,0.251189,0.224433,0.2,0.25,0.846147,0.8,0.9,0.0516894,0.252727,0.0586464,0.00911222,0.01,0.95,10,10000,0.938,0.497,240,174,0.20551,0,0.725
56,10000,35.272,31.6228,100,0.171914,0.1,0.251189,0.220682,0.2,0.25,0.95035,0.9,1,0.0516894,0.188493,0.0490865,0.0067962,0.01,0.95,10,10000,0.938,0.497,179,135,0.233314,0,0.75419
57,10000,35.7597,31.6228,100,0.175009,0.1,0.251189,0.223972,0.2,0.25,1.21711,1,1.5,0.258447,0.128049,0.0192403,0.00461686,0.01,0.95,10,10000,0.938,0.497,608,424,0.131651,0,0.697368
58,10000,36.1421,31.6228,100,0.17492,0.1,0.251189,0.273408,0.25,0.3,0.0712209,0,0.1,0.0516894,0.0621288,0.0289582,0.00224009,0.01,0.95,10,10000,0.938,0.497,59,43,0.413404,0,0.728814
59,10000,35.4383,31.6228,100,0.18001,0.1,0.251189,0.273943,0.25,0.3,0.154545,0.1,0.2,0.0516894,0.148477,0.0491083,0.00535343,0.01,0.95,10,10000,0.938,0.497,141,91,0.284176,0,0.64539
60,10000,35.5986,31.6228,100,0.170763,0.1,0.251189,0.27364,0.25,0.3,0.254593,0.2,0.3,0.0516894,0.220083,0.0575351,0.00793522,0.01,0.95,10,10000,0.938,0.497,209,142,0.227491,0,0.679426
61,10000,36.346,31.6228,100,0.179548,0.1,0.251189,0.272724,0.25,0.3,0.355176,0.3,0.4,0.0516894,0.263258,0.0673385,0.00949189,0.01,0.95,10,10000,0.938,0.497,250,155,0.217742,0,0.62
62,10000,36.5203,31.6228,100,0.177784,0.1,0.251189,0.273285,0.25,0.3,0.449856,0.4,0.5,0.0516894,0.301167,0.0695456,0.0108587,0.01,0.95,10,10000,0.938,0.497,286,186,0.198771,0,0.65035
63,10000,36.0965,31.6228,100,0.176215,0.1,0.251189,0.274332,0.25,0.3,0.55176,0.5,0.6,0.0516894,0.283265,0.06521,0.0102133,0.01,0.95,10,10000,0.938,0.497,269,183,0.200393,0,0.680297
64,10000,35.7623,31.6228,100,0.17726,0.1,0.251189,0.272772,0.25,0.3,0.649772,0.6,0.7,0.0516894,0.231667,0.0607052,0.00835287,0.01,0.95,10,10000,0.938,0.497,220,144,0.225906,0,0.654545
65,10000,35.9364,31.6228,100,0.177655,0.1,0.251189,0.274247,0.25,0.3,0.752212,0.7,0.8,0.0516894,0.211659,0.0602466,0.00763148,0.01,0.95,10,10000,0.938,0.497,201,125,0.242468,0,0.621891
66,10000,36.0152,31.6228,100,0.174929,0.1,0.251189,0.27498,0.25,0.3,0.848636,0.8,0.9,0.0516894,0.194811,0.0537077,0.007024,0.01,0.95,10,10000,0.938,0.497,185,127,0.240551,0,0.686486
67,10000,36.2677,31.6228,100,0.17824,0.1,0.251189,0.273618,0.25,0.3,0.946548,0.9,1,0.0516894,0.140053,0.0535294,0.00504969,0.01,0.95,10,10000,0.938,0.497,133,73,0.317283,0,0.548872
68,10000,36.2434,31.6228,100,0.177188,0.1,0.251189,0.273984,0.25,0.3,1.2225,1,1.5,0.258447,0.0930879,0.0174918,0.00335633,0.01,0.95,10,10000,0.938,0.497,442,283,0.161144,0,0.640271
69,10000,36.8445,31.6228,100,0.180776,0.1,0.251189,0.336821,0.3,0.4,0.0632847,0,0.1,0.103379,0.033697,0.0163393,0.00121496,0.01,0.95,10,10000,0.938,0.497,64,42,0.418296,0,0.65625
70,10000,36.2612,31.6228,100,0.171591,0.1,0.251189,0.338727,0.3,0.4,0.157837,0.1,0.2,0.103379,0.0874016,0.0303866,0.00315131,0.01,0.95,10,10000,0.938,0.497,166,89,0.287352,0,0.536145
71,10000,36.3592,31.6228,100,0.174069,0.1,0.251189,0.336129,0.3,0.4,0.252448,0.2,0.3,0.103379,0.124258,0.036533,0.00448017,0.01,0.95,10,10000,0.938,0.497,236,125,0.242468,0,0.529661
72,10000,35.7816,31.6228,100,0.169776,0.1,0.251189,0.339203,0.3,0.4,0.349086,0.3,0.4,0.103379,0.164273,0.041536,0.00592294,0.01,0.95,10,10000,0.938,0.497,312,168,0.209148,0,0.538462
73,10000,35.4341,31.6228,100,0.16863,0.1,0.251189,0.342123,0.3,0.4,0.452132,0.4,0.5,0.103379,0.154269,0.0426078,0.00556225,0.01,0.95,10,10000,0.938,0.497,293,145,0.225125,0,0.494881
74,10000,35.8005,31.6228,100,0.167649,0.1,0.251189,0.341576,0.3,0.4,0.54677,0.5,0.6,0.103379,0.156902,0.0403288,0.00565717,0.01,0.95,10,10000,0.938,0.497,298,162,0.212986,0,0.543624
75,10000,35.6734,31.6228,100,0.167361,0.1,0.251189,0.341274,0.3,0.4,0.646815,0.6,0.7,0.103379,0.147951,0.0411484,0.00533444,0.01,0.95,10,10000,0.938,0.497,281,142,0.227491,0,0.505338
76,10000,36.3787,31.6228,100,0.174156,0.1,0.251189,0.338912,0.3,0.4,0.749859,0.7,0.8,0.103379,0.12847,0.0377906,0.00463204,0.01,0.95,10,10000,0.938,0.497,244,126,0.241503,0,0.516393
77,10000,35.9899,31.6228,100,0.172902,0.1,0.251189,0.338616,0.3,0.4,0.851439,0.8,0.9,0.103379,0.0916137,0.0318774,0.00330318,0.01,0.95,10,10000,0.938,0.497,174,90,0.285751,0,0.517241
78,10000,36.2319,31.6228,100,0.171159,0.1,0.251189,0.3461,0.3,0.4,0.94972,0.9,1,0.103379,0.101091,0.0349845,0.00364489,0.01,0.95,10,10000,0.938,0.497,192,93,0.281104,0,0.484375
79,10000,35.9325,31.6228,100,0.17166,0.1,0.251189,0.34099,0.3,0.4,1.21602,1,1.5,0.516894,0.052125,0.0105595,0.00187939,0.01,0.95,10,10000,0.938,0.497,495,263,0.167159,0,0.531313
80,10000,34.9383,31.6228,100,0.160557,0.1,0.251189,0.44637,0.4,0.5,0.0676422,0,0.1,0.103379,0.0189546,0.0213239,0.000683416,0.01,0.95,10,10000,0.938,0.497,36,10,0.857252,0,0.277778
81,10000,35.0024,31.6228,100,0.156422,0.1,0.251189,0.440621,0.4,0.5,0.155432,0.1,0.2,0.103379,0.0421212,0.0277187,0.0015187,0.01,0.95,10,10000,0.938,0.497,80,28,0.512306,0,0.35
82,10000,36.0968,31.6228,100,0.160563,0.1,0.251189,0.43858,0.4,0.5,0.257341,0.2,0.3,0.103379,0.052125,0.0296244,0.00187939,0.01,0.95,10,10000,0.938,0.497,99,37,0.445664,0,0.373737
83,10000,35.205,31.6228,100,0.155941,0.1,0.251189,0.433177,0.4,0.5,0.358705,0.3,0.4,0.103379,0.0689735,0.0363628,0.00248688,0.01,0.95,10,10000,0.938,0.497,131,44,0.408679,0,0.335878
84,10000,36.5936,31.6228,100,0.166082,0.1,0.251189,0.435397,0.4,0.5,0.44847,0.4,0.5,0.103379,0.0700266,0.0391264,0.00252484,0.01,0.95,10,10000,0.938,0.497,133,40,0.428626,0,0.300752
85,10000,36.6649,31.6228,100,0.166955,0.1,0.251189,0.441893,0.4,0.5,0.55011,0.5,0.6,0.103379,0.0716061,0.0364193,0.00258179,0.01,0.95,10,10000,0.938,0.497,136,47,0.395421,0,0.345588
86,10000,36.4731,31.6228,100,0.165907,0.1,0.251189,0.439166,0.4,0.5,0.653339,0.6,0.7,0.103379,0.0831894,0.0413813,0.00299944,0.01,0.95,10,10000,0.938,0.497,158,50,0.383375,0,0.316456
87,10000,36.6168,31.6228,100,0.162839,0.1,0.251189,0.438557,0.4,0.5,0.748879,0.7,0.8,0.103379,0.0726591,0.0379891,0.00261976,0.01,0.95,10,10000,0.938,0.497,138,45,0.404113,0,0.326087
88,10000,35.8046,31.6228,100,0.154105,0.1,0.251189,0.450422,0.4,0.5,0.852087,0.8,0.9,0.103379,0.0589697,0.035708,0.00212618,0.01,0.95,10,10000,0.938,0.497,112,34,0.46491,0,0.303571
89,10000,35.4078,31.6228,100,0.167663,0.1,0.251189,0.441471,0.4,0.5,0.947071,0.9,1,0.103379,0.0426478,0.0342288,0.00153769,0.01,0.95,10,10000,0.938,0.497,81,20,0.606169,0,0.246914
90,10000,36.2739,31.6228,100,0.163086,0.1,0.251189,0.440789,0.4,0.5,1.20708,1,1.5,0.516894,0.0308538,0.0107721,0.00111245,0.01,0.95,10,10000,0.938,0.497,293,100,0.271087,0,0.341297
91,10000,33.4438,31.6228,100,0.126839,0.1,0.251189,0.557019,0.5,0.6,0.0676774,0,0.1,0.103379,0.00631819,0.0163986,0.000227805,0.01,0.95,10,10000,0.938,0.497,12,2,1.91687,0,0.166667
92,10000,35.5796,31.6228,100,0.153256,0.1,0.251189,0.545815,0.5,0.6,0.145094,0.1,0.2,0.103379,0.0200076,0.0331555,0.000721384,0.01,0.95,10,10000,0.938,0.497,38,5,1.21234,0,0.131579
93,10000,35.7331,31.6228,100,0.15448,0.1,0.251189,0.542757,0.5,0.6,0.244251,0.2,0.3,0.103379,0.0268523,0.0327661,0.000968173,0.01,0.95,10,10000,0.938,0.497,51,9,0.903623,0,0.176471
94,10000,35.8768,31.6228,100,0.156922,0.1,0.251189,0.53997,0.5,0.6,0.364373,0.3,0.4,0.103379,0.0305379,0.033584,0.00110106,0.01,0.95,10,10000,0.938,0.497,58,11,0.817358,0,0.189655
95,10000,35.9907,31.6228,100,0.16089,0.1,0.251189,0.532757,0.5,0.6,0.448289,0.4,0.5,0.103379,0.0447538,0.0457306,0.00161362,0.01,0.95,10,10000,0.938,0.497,85,13,0.75186,0,0.152941
96,10000,37.371,31.6228,100,0.165341,0.1,0.251189,0.542054,0.5,0.6,0.538597,0.5,0.6,0.103379,0.0368561,0.0358253,0.00132886,0.01,0.95,10,10000,0.938,0.497,70,14,0.72451,0,0.2
97,10000,36.3564,31.6228,100,0.159239,0.1,0.251189,0.535335,0.5,0.6,0.645703,0.6,0.7,0.103379,0.0352765,0.0317277,0.00127191,0.01,0.95,10,10000,0.938,0.497,67,16,0.677717,0,0.238806
98,10000,36.4265,31.6228,100,0.162618,0.1,0.251189,0.539518,0.5,0.6,0.743102,0.7,0.8,0.103379,0.03475,0.042867,0.00125293,0.01,0.95,10,10000,0.938,0.497,66,9,0.903623,0,0.136364
99,10000,35.4562,31.6228,100,0.152127,0.1,0.251189,0.545398,0.5,0.6,0.854596,0.8,0.9,0.103379,0.0300114,0.0288,0.00108208,0.01,0.95,10,10000,0.938,0.497,57,14,0.72451,0,0.245614
100,10000,36.8939,31.6228,100,0.158927,0.1,0.251189,0.543499,0.5,0.6,0.937474,0.9,1,0.103379,0.0279053,0.0266371,0.00100614,0.01,0.95,10,10000,0.938,0.497,53,14,0.72451,0,0.264151
101,10000,35.7305,31.6228,100,0.154625,0.1,0.251189,0.54327,0.5,0.6,1.21472,1,1.5,0.516894,0.0204288,0.010582,0.000736571,0.01,0.95,10,10000,0.938,0.497,194,48,0.39128,0,0.247423
102,10000,31.958,31.6228,100,0.131703,0.1,0.251189,0.658335,0.6,0.7,0.0220532,0,0.1,0.103379,0.00263258,0.00957472,9.49189e-05,0.01,0.95,10,10000,0.938,0.497,5,1,2.71087,0,0.2
103,10000,35.8451,31.6228,100,0.145165,0.1,0.251189,0.627515,0.6,0.7,0.170657,0.1,0.2,0.103379,0.00737122,0.0192555,0.000265773,0.01,0.95,10,10000,0.938,0.497,14,2,1.91687,0,0.142857
104,10000,34.8556,31.6228,100,0.142911,0.1,0.251189,0.636255,0.6,0.7,0.242801,0.2,0.3,0.103379,0.0142159,0.0209772,0.000512562,0.01,0.95,10,10000,0.938,0.497,27,6,1.10671,0,0.222222
105,10000,43.0414,31.6228,100,0.205328,0.1,0.251189,0.639805,0.6,0.7,0.30858,0.3,0.4,0.103379,0.018428,0.0399053,0.000664432,0.01,0.95,10,10000,0.938,0.497,35,3,1.56512,0,0.0857143
106,10000,34.1659,31.6228,100,0.139929,0.1,0.251189,0.629546,0.6,0.7,0.45945,0.4,0.5,0.103379,0.017375,0.0463822,0.000626465,0.01,0.95,10,10000,0.938,0.497,33,2,1.91687,0,0.0606061
107,10000,35.1883,31.6228,100,0.149428,0.1,0.251189,0.620997,0.6,0.7,0.535084,0.5,0.6,0.103379,0.0231667,0.0385745,0.000835287,0.01,0.95,10,10000,0.938,0.497,44,5,1.21234,0,0.113636
108,10000,36.3118,31.6228,100,0.151014,0.1,0.251189,0.633652,0.6,0.7,0.652611,0.6,0.7,0.103379,0.0179015,0.0295423,0.000645449,0.01,0.95,10,10000,0.938,0.497,34,5,1.21234,0,0.147059
109,10000,38.1295,31.6228,100,0.165558,0.1,0.251189,0.618195,0.6,0.7,0.786123,0.7,0.8,0.103379,0.0179015,0.0387396,0.000645449,0.01,0.95,10,10000,0.938,0.497,34,3,1.56512,0,0.0882353
110,10000,42.9107,31.6228,100,0.194469,0.1,0.251189,0.624395,0.6,0.7,0.827779,0.8,0.9,0.103379,0.0179015,0.0681234,0.000645449,0.01,0.95,10,10000,0.938,0.497,34,1,2.71087,0,0.0294118
111,10000,35.792,31.6228,100,0.154609,0.1,0.251189,0.662673,0.6,0.7,0.926338,0.9,1,0.103379,0.0131629,0.0193259,0.000474595,0.01,0.95,10,10000,0.938,0.497,25,6,1.10671,0,0.24
112,10000,37.1984,31.6228,100,0.157315,0.1,0.251189,0.650079,0.6,0.7,1.20696,1,1.5,0.516894,0.0102144,0.0127468,0.000368285,0.01,0.95,10,10000,0.938,0.497,97,9,0.903623,0,0.0927835
113,10000,38.2173,31.6228,100,0.159672,0.1,0.251189,0.72341,0.7,0.8,0.263582,0.2,0.3,0.103379,0.00947728,0.0200841,0.000341708,0.01,0.95,10,10000,0.938,0.497,18,3,1.56512,0,0.166667
114,10000,33.4274,31.6228,100,0.128719,0.1,0.251189,0.70013,0.7,0.8,0.338386,0.3,0.4,0.103379,0.00473864,0.0176549,0.000170854,0.01,0.95,10,10000,0.938,0.497,9,1,2.71087,0,0.111111
115,10000,34.011,31.6228,100,0.131476,0.1,0.251189,0.743108,0.7,0.8,0.579871,0.5,0.6,0.103379,0.00789773,0.0206838,0.000284757,0.01,0.95,10,10000,0.938,0.497,15,2,1.91687,0,0.133333
116,10000,32.656,31.6228,100,0.113649,0.1,0.251189,0.739774,0.7,0.8,0.883459,0.8,0.9,0.103379,0.00789773,0.029769,0.000284757,0.01,0.95,10,10000,0.938,0.497,15,1,2.71087,0,0.0666667
