id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[fb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error 
1,11000,1.04697,1,1.77828,0.00080857,0.000630957,0.001,0.0595999,0.05,0.1,0.0362084,0,0.05,7.18047e-07,1.36091e+07,1.91801e+07,490683,0.01,0.95,10,10000,0.938,0.497,73,1,1,0
2,11000,1.07978,1,1.77828,0.000903923,0.000630957,0.001,0.0643513,0.05,0.1,0.0815411,0.05,0.1,7.18047e-07,3.85902e+07,1.48968e+07,1.39139e+06,0.01,0.95,10,10000,0.938,0.497,207,13,0.27735,0
3,11000,1.11985,1,1.77828,0.000849633,0.000630957,0.001,0.0636787,0.05,0.1,0.161447,0.1,0.2,1.43609e-06,7.36382e+07,8.78676e+06,2.65506e+06,0.01,0.95,10,10000,0.938,0.497,790,129,0.0880451,0
4,11000,1.18626,1,1.77828,0.000837392,0.000630957,0.001,0.0679347,0.05,0.1,0.252559,0.2,0.3,1.43609e-06,9.39587e+07,7.41509e+06,3.38773e+06,0.01,0.95,10,10000,0.938,0.497,1008,277,0.0600842,0
5,11000,1.2294,1,1.77828,0.000818853,0.000630957,0.001,0.0686575,0.05,0.1,0.35304,0.3,0.4,1.43609e-06,9.01369e+07,6.1772e+06,3.24993e+06,0.01,0.95,10,10000,0.938,0.497,967,349,0.0535288,0
6,11000,1.27257,1,1.77828,0.000814797,0.000630957,0.001,0.0696541,0.05,0.1,0.451256,0.4,0.5,1.43609e-06,8.02564e+07,4.67583e+06,2.89368e+06,0.01,0.95,10,10000,0.938,0.497,861,439,0.0477274,0
7,11000,1.30766,1,1.77828,0.000811648,0.000630957,0.001,0.0713779,0.05,0.1,0.54892,0.5,0.6,1.43609e-06,6.18002e+07,3.58115e+06,2.22824e+06,0.01,0.95,10,10000,0.938,0.497,663,411,0.0493264,0
8,11000,1.35792,1,1.77828,0.000807077,0.000630957,0.001,0.0725922,0.05,0.1,0.648346,0.6,0.7,1.43609e-06,4.23187e+07,2.69877e+06,1.52582e+06,0.01,0.95,10,10000,0.938,0.497,454,319,0.0559893,0
9,11000,1.35973,1,1.77828,0.000812864,0.000630957,0.001,0.0743025,0.05,0.1,0.749658,0.7,0.8,1.43609e-06,2.90824e+07,2.19255e+06,1.04858e+06,0.01,0.95,10,10000,0.938,0.497,312,225,0.0666667,0
10,11000,1.58596,1,1.77828,0.000739366,0.000630957,0.001,0.138082,0.1,0.15,0.0531683,0.05,0.1,7.18047e-07,1.93883e+07,2.73532e+07,699055,0.01,0.95,10,10000,0.938,0.497,104,1,1,0
11,11000,1.26129,1,1.77828,0.000813524,0.000630957,0.001,0.12377,0.1,0.15,0.167225,0.1,0.2,1.43609e-06,4.12001e+07,9.65178e+06,1.48549e+06,0.01,0.95,10,10000,0.938,0.497,442,35,0.169031,0
12,11000,1.28765,1,1.77828,0.000806514,0.000630957,0.001,0.12447,0.1,0.15,0.25549,0.2,0.3,1.43609e-06,5.69531e+07,8.82394e+06,2.05347e+06,0.01,0.95,10,10000,0.938,0.497,611,78,0.113228,0
13,11000,1.22663,1,1.77828,0.000827283,0.000630957,0.001,0.121535,0.1,0.15,0.351822,0.3,0.4,1.43609e-06,5.39703e+07,6.20031e+06,1.94593e+06,0.01,0.95,10,10000,0.938,0.497,579,134,0.0863868,0
14,11000,1.22937,1,1.77828,0.000818154,0.000630957,0.001,0.124364,0.1,0.15,0.450419,0.4,0.5,1.43609e-06,5.15468e+07,4.3254e+06,1.85855e+06,0.01,0.95,10,10000,0.938,0.497,553,226,0.066519,0
15,11000,1.27149,1,1.77828,0.0008293,0.000630957,0.001,0.121749,0.1,0.15,0.550151,0.5,0.6,1.43609e-06,3.69123e+07,3.0004e+06,1.33089e+06,0.01,0.95,10,10000,0.938,0.497,396,219,0.0675737,0
16,11000,1.24759,1,1.77828,0.000811638,0.000630957,0.001,0.123912,0.1,0.15,0.650094,0.6,0.7,1.43609e-06,2.86164e+07,2.14748e+06,1.03178e+06,0.01,0.95,10,10000,0.938,0.497,307,225,0.0666667,0
17,11000,1.29119,1,1.77828,0.000793254,0.000630957,0.001,0.123125,0.1,0.15,0.745354,0.7,0.8,1.43609e-06,1.85494e+07,1.45445e+06,668807,0.01,0.95,10,10000,0.938,0.497,199,179,0.0747435,0
18,11000,1.1008,1,1.77828,0.000984326,0.000630957,0.001,0.192851,0.15,0.2,0.0924529,0.05,0.1,7.18047e-07,1.34227e+07,1.89165e+07,483961,0.01,0.95,10,10000,0.938,0.497,72,1,1,0
19,11000,1.29317,1,1.77828,0.000820535,0.000630957,0.001,0.172821,0.15,0.2,0.15975,0.1,0.2,1.43609e-06,2.76842e+07,6.62337e+06,998170,0.01,0.95,10,10000,0.938,0.497,297,33,0.174078,0
20,11000,1.34952,1,1.77828,0.000828631,0.000630957,0.001,0.175754,0.15,0.2,0.256434,0.2,0.3,1.43609e-06,3.49549e+07,7.06154e+06,1.26032e+06,0.01,0.95,10,10000,0.938,0.497,375,46,0.147442,0
21,11000,1.31,1,1.77828,0.000812474,0.000630957,0.001,0.174345,0.15,0.2,0.353431,0.3,0.4,1.43609e-06,3.57006e+07,5.12957e+06,1.2872e+06,0.01,0.95,10,10000,0.938,0.497,383,86,0.107833,0
22,11000,1.31953,1,1.77828,0.000819303,0.000630957,0.001,0.173383,0.15,0.2,0.449159,0.4,0.5,1.43609e-06,3.04806e+07,3.43363e+06,1.099e+06,0.01,0.95,10,10000,0.938,0.497,327,127,0.0887357,0
23,11000,1.28808,1,1.77828,0.000803112,0.000630957,0.001,0.173181,0.15,0.2,0.546746,0.5,0.6,1.43609e-06,2.50743e+07,2.70839e+06,904066,0.01,0.95,10,10000,0.938,0.497,269,130,0.0877058,0
24,11000,1.29692,1,1.77828,0.000813094,0.000630957,0.001,0.174418,0.15,0.2,0.647485,0.6,0.7,1.43609e-06,2.06001e+07,1.95306e+06,742746,0.01,0.95,10,10000,0.938,0.497,221,148,0.0821995,0
25,11000,1.29976,1,1.77828,0.000811103,0.000630957,0.001,0.173694,0.15,0.2,0.748942,0.7,0.8,1.43609e-06,1.41684e+07,1.48362e+06,510848,0.01,0.95,10,10000,0.938,0.497,152,114,0.0936586,0
26,11000,1.37008,1,1.77828,0.000689594,0.000630957,0.001,0.226202,0.2,0.25,0.0255017,0,0.05,7.18047e-07,4.47422e+06,3.02906e+06,161320,0.01,0.95,10,10000,0.938,0.497,24,4,0.5,0
27,11000,1.49653,1,1.77828,0.000743793,0.000630957,0.001,0.226415,0.2,0.25,0.0678106,0.05,0.1,7.18047e-07,1.15584e+07,4.95627e+06,416744,0.01,0.95,10,10000,0.938,0.497,62,10,0.316228,0
28,11000,1.37355,1,1.77828,0.000801671,0.000630957,0.001,0.229582,0.2,0.25,0.152036,0.1,0.2,1.43609e-06,1.98544e+07,4.47762e+06,715859,0.01,0.95,10,10000,0.938,0.497,213,36,0.166667,0
29,11000,1.41464,1,1.77828,0.000805708,0.000630957,0.001,0.221696,0.2,0.25,0.249386,0.2,0.3,1.43609e-06,2.57268e+07,5.467e+06,927592,0.01,0.95,10,10000,0.938,0.497,276,41,0.156174,0
30,11000,1.37055,1,1.77828,0.000801946,0.000630957,0.001,0.225314,0.2,0.25,0.352136,0.3,0.4,1.43609e-06,2.88028e+07,4.02117e+06,1.0385e+06,0.01,0.95,10,10000,0.938,0.497,309,88,0.1066,0
31,11000,1.34949,1,1.77828,0.000803215,0.000630957,0.001,0.222838,0.2,0.25,0.451714,0.4,0.5,1.43609e-06,2.31168e+07,2.99638e+06,833489,0.01,0.95,10,10000,0.938,0.497,248,96,0.102062,0
32,11000,1.36937,1,1.77828,0.000794836,0.000630957,0.001,0.224917,0.2,0.25,0.552349,0.5,0.6,1.43609e-06,2.25575e+07,2.48419e+06,813324,0.01,0.95,10,10000,0.938,0.497,242,123,0.090167,0
33,11000,1.31238,1,1.77828,0.000808259,0.000630957,0.001,0.224329,0.2,0.25,0.643498,0.6,0.7,1.43609e-06,1.39819e+07,1.57883e+06,504126,0.01,0.95,10,10000,0.938,0.497,150,103,0.0985329,0
34,11000,1.34027,1,1.77828,0.000796141,0.000630957,0.001,0.228868,0.2,0.25,0.747349,0.7,0.8,1.43609e-06,9.13487e+06,1.2804e+06,329362,0.01,0.95,10,10000,0.938,0.497,98,67,0.122169,0
35,11000,1.45437,1,1.77828,0.000803851,0.000630957,0.001,0.285714,0.25,0.3,0.034872,0,0.05,7.18047e-07,2.23711e+06,1.25889e+06,80660.2,0.01,0.95,10,10000,0.938,0.497,12,5,0.447214,0
36,11000,1.55961,1,1.77828,0.000721931,0.000630957,0.001,0.27671,0.25,0.3,0.0858224,0.05,0.1,7.18047e-07,5.96563e+06,3.27884e+06,215094,0.01,0.95,10,10000,0.938,0.497,32,6,0.408248,0
37,11000,1.45941,1,1.77828,0.000810372,0.000630957,0.001,0.272338,0.25,0.3,0.151095,0.1,0.2,1.43609e-06,1.36091e+07,2.74788e+06,490683,0.01,0.95,10,10000,0.938,0.497,146,42,0.154303,0
38,11000,1.4718,1,1.77828,0.000791552,0.000630957,0.001,0.273743,0.25,0.3,0.252964,0.2,0.3,1.43609e-06,1.76172e+07,3.28216e+06,635199,0.01,0.95,10,10000,0.938,0.497,189,50,0.141421,0
39,11000,1.39573,1,1.77828,0.00078779,0.000630957,0.001,0.272416,0.25,0.3,0.353352,0.3,0.4,1.43609e-06,2.15322e+07,3.19278e+06,776354,0.01,0.95,10,10000,0.938,0.497,231,76,0.114708,0
40,11000,1.35965,1,1.77828,0.000822273,0.000630957,0.001,0.27442,0.25,0.3,0.455691,0.4,0.5,1.43609e-06,1.78969e+07,2.30104e+06,645281,0.01,0.95,10,10000,0.938,0.497,192,92,0.104257,0
41,11000,1.31526,1,1.77828,0.000811348,0.000630957,0.001,0.277131,0.25,0.3,0.549092,0.5,0.6,1.43609e-06,1.68715e+07,2.01593e+06,608312,0.01,0.95,10,10000,0.938,0.497,181,101,0.0995037,0
42,11000,1.31232,1,1.77828,0.00081328,0.000630957,0.001,0.27542,0.25,0.3,0.646364,0.6,0.7,1.43609e-06,1.15584e+07,1.60711e+06,416744,0.01,0.95,10,10000,0.938,0.497,124,73,0.117041,0
43,11000,1.34917,1,1.77828,0.000800751,0.000630957,0.001,0.272666,0.25,0.3,0.743639,0.7,0.8,1.43609e-06,8.85523e+06,1.1375e+06,319280,0.01,0.95,10,10000,0.938,0.497,95,74,0.116248,0
44,11000,1.33152,1,1.77828,0.000724469,0.000630957,0.001,0.352888,0.3,0.4,0.03832,0,0.05,1.43609e-06,1.67783e+06,984710,60495.1,0.01,0.95,10,10000,0.938,0.497,18,5,0.447214,0
45,11000,1.41795,1,1.77828,0.000779195,0.000630957,0.001,0.353743,0.3,0.4,0.0746088,0.05,0.1,1.43609e-06,4.47422e+06,1.39215e+06,161320,0.01,0.95,10,10000,0.938,0.497,48,17,0.242536,0
46,11000,1.44536,1,1.77828,0.000791046,0.000630957,0.001,0.354497,0.3,0.4,0.153092,0.1,0.2,2.87219e-06,7.224e+06,1.22246e+06,260465,0.01,0.95,10,10000,0.938,0.497,155,57,0.132453,0
47,11000,1.40141,1,1.77828,0.00080527,0.000630957,0.001,0.351084,0.3,0.4,0.257828,0.2,0.3,2.87219e-06,1.21643e+07,1.53726e+06,438590,0.01,0.95,10,10000,0.938,0.497,261,101,0.0995037,0
48,11000,1.36265,1,1.77828,0.00079388,0.000630957,0.001,0.350224,0.3,0.4,0.34812,0.3,0.4,2.87219e-06,1.37023e+07,1.32406e+06,494044,0.01,0.95,10,10000,0.938,0.497,294,157,0.0798087,0
49,11000,1.33979,1,1.77828,0.000780878,0.000630957,0.001,0.348868,0.3,0.4,0.448886,0.4,0.5,2.87219e-06,1.30498e+07,1.33804e+06,470518,0.01,0.95,10,10000,0.938,0.497,280,142,0.0839181,0
50,11000,1.27515,1,1.77828,0.00079211,0.000630957,0.001,0.345658,0.3,0.4,0.553405,0.5,0.6,2.87219e-06,1.09991e+07,1.05936e+06,396579,0.01,0.95,10,10000,0.938,0.497,236,148,0.0821995,0
51,11000,1.33491,1,1.77828,0.000802809,0.000630957,0.001,0.34581,0.3,0.4,0.649389,0.6,0.7,2.87219e-06,9.3679e+06,945016,337765,0.01,0.95,10,10000,0.938,0.497,201,132,0.0870388,0
52,11000,1.33222,1,1.77828,0.000802616,0.000630957,0.001,0.346787,0.3,0.4,0.751278,0.7,0.8,2.87219e-06,6.94437e+06,765662,250383,0.01,0.95,10,10000,0.938,0.497,149,106,0.0971286,0
53,11000,1.36559,1,1.77828,0.000825999,0.000630957,0.001,0.447313,0.4,0.5,0.0310833,0,0.05,1.43609e-06,745704,340366,26886.7,0.01,0.95,10,10000,0.938,0.497,8,6,0.408248,0
54,11000,1.39248,1,1.77828,0.000813635,0.000630957,0.001,0.444383,0.4,0.5,0.0795138,0.05,0.1,1.43609e-06,1.77105e+06,786808,63856,0.01,0.95,10,10000,0.938,0.497,19,8,0.353553,0
55,11000,1.29827,1,1.77828,0.000793283,0.000630957,0.001,0.45361,0.4,0.5,0.156769,0.1,0.2,2.87219e-06,3.5887e+06,548691,129392,0.01,0.95,10,10000,0.938,0.497,77,55,0.13484,0
56,11000,1.33547,1,1.77828,0.000813461,0.000630957,0.001,0.448283,0.4,0.5,0.255791,0.2,0.3,2.87219e-06,5.7326e+06,773066,206692,0.01,0.95,10,10000,0.938,0.497,123,76,0.114708,0
57,11000,1.29448,1,1.77828,0.000761976,0.000630957,0.001,0.449889,0.4,0.5,0.348306,0.3,0.4,2.87219e-06,6.61812e+06,795913,238620,0.01,0.95,10,10000,0.938,0.497,142,93,0.103695,0
58,11000,1.29881,1,1.77828,0.000797342,0.000630957,0.001,0.452704,0.4,0.5,0.450688,0.4,0.5,2.87219e-06,6.52491e+06,828251,235259,0.01,0.95,10,10000,0.938,0.497,140,86,0.107833,0
59,11000,1.29323,1,1.77828,0.00079274,0.000630957,0.001,0.443988,0.4,0.5,0.554972,0.5,0.6,2.87219e-06,8.15613e+06,870062,294074,0.01,0.95,10,10000,0.938,0.497,175,117,0.09245,0
60,11000,1.26881,1,1.77828,0.00081093,0.000630957,0.001,0.445079,0.4,0.5,0.650266,0.6,0.7,2.87219e-06,6.57151e+06,814966,236939,0.01,0.95,10,10000,0.938,0.497,141,89,0.106,0
61,11000,1.29547,1,1.77828,0.000792974,0.000630957,0.001,0.451294,0.4,0.5,0.748563,0.7,0.8,2.87219e-06,6.10545e+06,719091,220135,0.01,0.95,10,10000,0.938,0.497,131,93,0.103695,0
62,11000,1.12021,1,1.77828,0.000795867,0.000630957,0.001,0.576479,0.5,0.6,0.0248826,0,0.05,1.43609e-06,279639,161450,10082.5,0.01,0.95,10,10000,0.938,0.497,3,3,0.57735,0
63,11000,1.3163,1,1.77828,0.000798559,0.000630957,0.001,0.548934,0.5,0.6,0.0851925,0.05,0.1,1.43609e-06,1.11856e+06,416861,40330.1,0.01,0.95,10,10000,0.938,0.497,12,9,0.333333,0
64,11000,1.3415,1,1.77828,0.000800301,0.000630957,0.001,0.548325,0.5,0.6,0.163177,0.1,0.2,2.87219e-06,2.47014e+06,372973,89062.3,0.01,0.95,10,10000,0.938,0.497,53,48,0.144338,0
65,11000,1.28908,1,1.77828,0.000814944,0.000630957,0.001,0.546499,0.5,0.6,0.248427,0.2,0.3,2.87219e-06,2.60996e+06,425570,94103.5,0.01,0.95,10,10000,0.938,0.497,56,45,0.149071,0
66,11000,1.24007,1,1.77828,0.000797858,0.000630957,0.001,0.544592,0.5,0.6,0.347835,0.3,0.4,2.87219e-06,3.86834e+06,571809,139475,0.01,0.95,10,10000,0.938,0.497,83,59,0.130189,0
67,11000,1.2737,1,1.77828,0.000813379,0.000630957,0.001,0.546575,0.5,0.6,0.447673,0.4,0.5,2.87219e-06,4.80047e+06,666501,173083,0.01,0.95,10,10000,0.938,0.497,103,69,0.120386,0
68,11000,1.29899,1,1.77828,0.000795539,0.000630957,0.001,0.548228,0.5,0.6,0.545058,0.5,0.6,2.87219e-06,3.5887e+06,581199,129392,0.01,0.95,10,10000,0.938,0.497,77,51,0.140028,0
69,11000,1.28111,1,1.77828,0.00081234,0.000630957,0.001,0.550223,0.5,0.6,0.647785,0.6,0.7,2.87219e-06,4.24119e+06,684503,152918,0.01,0.95,10,10000,0.938,0.497,91,54,0.136083,0
70,11000,1.2514,1,1.77828,0.000824744,0.000630957,0.001,0.547936,0.5,0.6,0.751658,0.7,0.8,2.87219e-06,3.16924e+06,480952,114269,0.01,0.95,10,10000,0.938,0.497,68,53,0.137361,0
71,11000,1.51155,1,1.77828,0.000850526,0.000630957,0.001,0.636758,0.6,0.7,0.0343522,0,0.05,1.43609e-06,279639,161450,10082.5,0.01,0.95,10,10000,0.938,0.497,3,3,0.57735,0
72,11000,1.13864,1,1.77828,0.000759974,0.000630957,0.001,0.633591,0.6,0.7,0.0754091,0.05,0.1,1.43609e-06,559278,228324,20165,0.01,0.95,10,10000,0.938,0.497,6,6,0.408248,0
73,11000,1.22112,1,1.77828,0.00081339,0.000630957,0.001,0.642654,0.6,0.7,0.153799,0.1,0.2,2.87219e-06,932130,242438,33608.4,0.01,0.95,10,10000,0.938,0.497,20,17,0.242536,0
74,11000,1.26409,1,1.77828,0.000831121,0.000630957,0.001,0.645615,0.6,0.7,0.257132,0.2,0.3,2.87219e-06,1.63123e+06,318383,58814.7,0.01,0.95,10,10000,0.938,0.497,35,30,0.182574,0
75,11000,1.3,1,1.77828,0.000807004,0.000630957,0.001,0.646925,0.6,0.7,0.356609,0.3,0.4,2.87219e-06,1.81765e+06,358382,65536.4,0.01,0.95,10,10000,0.938,0.497,39,31,0.179605,0
76,11000,1.25129,1,1.77828,0.00079804,0.000630957,0.001,0.645949,0.6,0.7,0.444044,0.4,0.5,2.87219e-06,2.42354e+06,504126,87381.9,0.01,0.95,10,10000,0.938,0.497,52,32,0.176777,0
77,11000,1.25617,1,1.77828,0.000814024,0.000630957,0.001,0.641026,0.6,0.7,0.554097,0.5,0.6,2.87219e-06,2.47014e+06,387508,89062.3,0.01,0.95,10,10000,0.938,0.497,53,46,0.147442,0
78,11000,1.25472,1,1.77828,0.000780445,0.000630957,0.001,0.652989,0.6,0.7,0.652677,0.6,0.7,2.87219e-06,1.95747e+06,375491,70577.7,0.01,0.95,10,10000,0.938,0.497,42,33,0.174078,0
79,11000,1.37044,1,1.77828,0.000771055,0.000630957,0.001,0.644736,0.6,0.7,0.75226,0.7,0.8,2.87219e-06,2.51675e+06,446547,90742.7,0.01,0.95,10,10000,0.938,0.497,54,40,0.158114,0
80,11000,1.30838,1,1.77828,0.000846544,0.000630957,0.001,0.731303,0.7,0.8,0.144062,0.1,0.2,2.87219e-06,605884,168042,21845.5,0.01,0.95,10,10000,0.938,0.497,13,13,0.27735,0
81,11000,1.27437,1,1.77828,0.000793335,0.000630957,0.001,0.750129,0.7,0.8,0.257421,0.2,0.3,2.87219e-06,605884,168042,21845.5,0.01,0.95,10,10000,0.938,0.497,13,13,0.27735,0
82,11000,1.23937,1,1.77828,0.00083813,0.000630957,0.001,0.754308,0.7,0.8,0.366081,0.3,0.4,2.87219e-06,1.25837e+06,281155,45371.4,0.01,0.95,10,10000,0.938,0.497,27,23,0.208514,0
83,11000,1.33484,1,1.77828,0.000797596,0.000630957,0.001,0.753226,0.7,0.8,0.457982,0.4,0.5,2.87219e-06,1.4448e+06,305346,52093,0.01,0.95,10,10000,0.938,0.497,31,26,0.196116,0
84,11000,1.29784,1,1.77828,0.000792971,0.000630957,0.001,0.760521,0.7,0.8,0.537806,0.5,0.6,2.87219e-06,1.39819e+06,389938,50412.6,0.01,0.95,10,10000,0.938,0.497,30,18,0.235702,0
85,11000,1.308,1,1.77828,0.000808737,0.000630957,0.001,0.748336,0.7,0.8,0.655249,0.6,0.7,2.87219e-06,1.39819e+06,323775,50412.6,0.01,0.95,10,10000,0.938,0.497,30,23,0.208514,0
86,11000,1.30085,1,1.77828,0.000816413,0.000630957,0.001,0.745738,0.7,0.8,0.749416,0.7,0.8,2.87219e-06,1.53801e+06,421090,55453.9,0.01,0.95,10,10000,0.938,0.497,33,19,0.229416,0
87,11000,1.51087,1,1.77828,0.000907872,0.000630957,0.001,0.822038,0.8,0.9,0.14868,0.1,0.2,2.87219e-06,186426,nan,6721.68,0.01,0.95,10,10000,0.938,0.497,4,5,0.447214,0
88,11000,1.34726,1,1.77828,0.000822057,0.000630957,0.001,0.839139,0.8,0.9,0.247001,0.2,0.3,2.87219e-06,419458,156323,15123.8,0.01,0.95,10,10000,0.938,0.497,9,8,0.353553,0
89,11000,1.25148,1,1.77828,0.000789448,0.000630957,0.001,0.839531,0.8,0.9,0.349226,0.3,0.4,2.87219e-06,699097,206417,25206.3,0.01,0.95,10,10000,0.938,0.497,15,13,0.27735,0
90,11000,1.37898,1,1.77828,0.000764043,0.000630957,0.001,0.85293,0.8,0.9,0.46289,0.4,0.5,2.87219e-06,699097,221074,25206.3,0.01,0.95,10,10000,0.938,0.497,15,12,0.288675,0
91,11000,1.25665,1,1.77828,0.000811612,0.000630957,0.001,0.854563,0.8,0.9,0.537318,0.5,0.6,2.87219e-06,838917,279639,30247.6,0.01,0.95,10,10000,0.938,0.497,18,12,0.288675,0
92,11000,1.36675,1,1.77828,0.000866952,0.000630957,0.001,0.849477,0.8,0.9,0.652093,0.6,0.7,2.87219e-06,1.16516e+06,324675,42010.5,0.01,0.95,10,10000,0.938,0.497,25,17,0.242536,0
93,11000,1.35418,1,1.77828,0.000810608,0.000630957,0.001,0.842575,0.8,0.9,0.747077,0.7,0.8,2.87219e-06,559278,nan,20165,0.01,0.95,10,10000,0.938,0.497,12,13,0.27735,0
94,11000,1.30828,1,1.77828,0.000871277,0.000630957,0.001,0.928812,0.9,1,0.174227,0.1,0.2,2.87219e-06,186426,93213,6721.68,0.01,0.95,10,10000,0.938,0.497,4,4,0.5,0
95,11000,1.17735,1,1.77828,0.000729825,0.000630957,0.001,0.927386,0.9,1,0.250816,0.2,0.3,2.87219e-06,46606.5,46606.5,1680.42,0.01,0.95,10,10000,0.938,0.497,1,1,1,0
96,11000,1.22231,1,1.77828,0.000914215,0.000630957,0.001,0.934156,0.9,1,0.364714,0.3,0.4,2.87219e-06,139819,114162,5041.26,0.01,0.95,10,10000,0.938,0.497,3,2,0.707107,0
97,11000,1.08411,1,1.77828,0.00076646,0.000630957,0.001,0.924702,0.9,1,0.440933,0.4,0.5,2.87219e-06,233032,127637,8402.1,0.01,0.95,10,10000,0.938,0.497,5,4,0.5,0
98,11000,1.13141,1,1.77828,0.000904767,0.000630957,0.001,0.926563,0.9,1,0.557011,0.5,0.6,2.87219e-06,233032,127637,8402.1,0.01,0.95,10,10000,0.938,0.497,5,4,0.5,0
99,11000,1.04465,1,1.77828,0.000671019,0.000630957,0.001,0.950415,0.9,1,0.63835,0.6,0.7,2.87219e-06,139819,80724.8,5041.26,0.01,0.95,10,10000,0.938,0.497,3,3,0.57735,0
100,11000,1.27291,1,1.77828,0.000781373,0.000630957,0.001,0.95607,0.9,1,0.761641,0.7,0.8,2.87219e-06,466065,180506,16804.2,0.01,0.95,10,10000,0.938,0.497,10,8,0.353553,0
101,11000,1.15346,1,1.77828,0.00132074,0.001,0.00158489,0.0658027,0.05,0.1,0.0273013,0,0.05,1.13802e-06,9.17495e+06,3.77176e+06,330807,0.01,0.95,10,10000,0.938,0.497,78,11,0.301511,0
102,11000,1.16473,1,1.77828,0.00132804,0.001,0.00158489,0.0667161,0.05,0.1,0.0766542,0.05,0.1,1.13802e-06,2.42313e+07,4.21327e+06,873671,0.01,0.95,10,10000,0.938,0.497,206,57,0.132453,0
103,11000,1.17358,1,1.77828,0.00132218,0.001,0.00158489,0.068002,0.05,0.1,0.156595,0.1,0.2,2.27604e-06,4.94036e+07,3.19633e+06,1.78127e+06,0.01,0.95,10,10000,0.938,0.497,840,372,0.0518476,0
104,11000,1.20381,1,1.77828,0.00129865,0.001,0.00158489,0.0689461,0.05,0.1,0.252635,0.2,0.3,2.27604e-06,7.12235e+07,3.25254e+06,2.568e+06,0.01,0.95,10,10000,0.938,0.497,1211,687,0.0381524,0
105,11000,1.2467,1,1.77828,0.00129606,0.001,0.00158489,0.0699272,0.05,0.1,0.349145,0.3,0.4,2.27604e-06,6.7283e+07,3.04308e+06,2.42592e+06,0.01,0.95,10,10000,0.938,0.497,1144,685,0.038208,0
106,11000,1.25694,1,1.77828,0.00127784,0.001,0.00158489,0.0700061,0.05,0.1,0.446472,0.4,0.5,2.27604e-06,5.51085e+07,2.54807e+06,1.98697e+06,0.01,0.95,10,10000,0.938,0.497,937,624,0.040032,0
107,11000,1.31608,1,1.77828,0.00128055,0.001,0.00158489,0.0711304,0.05,0.1,0.546421,0.5,0.6,2.27604e-06,4.44044e+07,2.2529e+06,1.60102e+06,0.01,0.95,10,10000,0.938,0.497,755,513,0.0441511,0
108,11000,1.27953,1,1.77828,0.00127927,0.001,0.00158489,0.0709341,0.05,0.1,0.649514,0.6,0.7,2.27604e-06,3.29945e+07,1.78733e+06,1.18963e+06,0.01,0.95,10,10000,0.938,0.497,561,424,0.0485643,0
109,11000,1.29395,1,1.77828,0.00129902,0.001,0.00158489,0.0718086,0.05,0.1,0.746378,0.7,0.8,2.27604e-06,2.5584e+07,1.53522e+06,922444,0.01,0.95,10,10000,0.938,0.497,435,339,0.0543125,0
110,11000,1.09792,1,1.77828,0.00144957,0.001,0.00158489,0.116058,0.1,0.15,0.0731827,0.05,0.1,1.13802e-06,1.68207e+07,7.80361e+06,606480,0.01,0.95,10,10000,0.938,0.497,143,9,0.333333,0
111,11000,1.19455,1,1.77828,0.00137906,0.001,0.00158489,0.116266,0.1,0.15,0.156252,0.1,0.2,2.27604e-06,2.78777e+07,4.71946e+06,1.00515e+06,0.01,0.95,10,10000,0.938,0.497,474,65,0.124035,0
112,11000,1.24762,1,1.77828,0.00129301,0.001,0.00158489,0.120855,0.1,0.15,0.25269,0.2,0.3,2.27604e-06,4.13461e+07,4.58106e+06,1.49075e+06,0.01,0.95,10,10000,0.938,0.497,703,146,0.0827606,0
113,11000,1.25233,1,1.77828,0.00128476,0.001,0.00158489,0.122277,0.1,0.15,0.351527,0.3,0.4,2.27604e-06,3.57588e+07,2.91692e+06,1.2893e+06,0.01,0.95,10,10000,0.938,0.497,608,241,0.0644157,0
114,11000,1.29265,1,1.77828,0.00127085,0.001,0.00158489,0.122582,0.1,0.15,0.451106,0.4,0.5,2.27604e-06,3.52883e+07,2.42518e+06,1.27234e+06,0.01,0.95,10,10000,0.938,0.497,600,313,0.0565233,0
115,11000,1.31144,1,1.77828,0.00124964,0.001,0.00158489,0.12521,0.1,0.15,0.545541,0.5,0.6,2.27604e-06,2.56428e+07,1.86876e+06,924565,0.01,0.95,10,10000,0.938,0.497,436,263,0.0616626,0
116,11000,1.33697,1,1.77828,0.00126973,0.001,0.00158489,0.123652,0.1,0.15,0.650748,0.6,0.7,2.27604e-06,1.94674e+07,1.46646e+06,701906,0.01,0.95,10,10000,0.938,0.497,331,230,0.065938,0
117,11000,1.34959,1,1.77828,0.00127144,0.001,0.00158489,0.122902,0.1,0.15,0.750032,0.7,0.8,2.27604e-06,1.23509e+07,1.13171e+06,445318,0.01,0.95,10,10000,0.938,0.497,210,152,0.0811107,0
