id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[fb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error 
1,11000,1.0752,1,1.77828,0.000905496,0.000630957,0.001,0.0533296,0.05,0.1,0.0412118,0,0.05,7.18047e-07,1.17448e+07,8.17196e+06,423466,0.01,0.95,10,10000,0.938,0.497,63,4,0.5,0
2,11000,1.0598,1,1.77828,0.000888797,0.000630957,0.001,0.0616984,0.05,0.1,0.083281,0.05,0.1,7.18047e-07,4.21323e+07,1.62862e+07,1.5191e+06,0.01,0.95,10,10000,0.938,0.497,226,13,0.27735,0
3,11000,1.14061,1,1.77828,0.000863156,0.000630957,0.001,0.064641,0.05,0.1,0.159868,0.1,0.2,1.43609e-06,7.19604e+07,8.61413e+06,2.59457e+06,0.01,0.95,10,10000,0.938,0.497,772,128,0.0883883,0
4,11000,1.19226,1,1.77828,0.000842763,0.000630957,0.001,0.0664471,0.05,0.1,0.25176,0.2,0.3,1.43609e-06,9.33994e+07,7.38291e+06,3.36756e+06,0.01,0.95,10,10000,0.938,0.497,1002,276,0.0601929,0
5,11000,1.23857,1,1.77828,0.000816411,0.000630957,0.001,0.0705105,0.05,0.1,0.349126,0.3,0.4,1.43609e-06,8.80862e+07,5.87704e+06,3.17599e+06,0.01,0.95,10,10000,0.938,0.497,945,363,0.0524864,0
6,11000,1.2571,1,1.77828,0.00081781,0.000630957,0.001,0.0713415,0.05,0.1,0.449797,0.4,0.5,1.43609e-06,7.43839e+07,4.55316e+06,2.68195e+06,0.01,0.95,10,10000,0.938,0.497,798,400,0.05,0
7,11000,1.28443,1,1.77828,0.000797851,0.000630957,0.001,0.0722203,0.05,0.1,0.550139,0.5,0.6,1.43609e-06,5.64871e+07,3.32503e+06,2.03667e+06,0.01,0.95,10,10000,0.938,0.497,606,391,0.0505722,0
8,11000,1.31378,1,1.77828,0.000797491,0.000630957,0.001,0.0731592,0.05,0.1,0.647261,0.6,0.7,1.43609e-06,4.34372e+07,2.85716e+06,1.56615e+06,0.01,0.95,10,10000,0.938,0.497,466,309,0.056888,0
9,11000,1.34265,1,1.77828,0.000811124,0.000630957,0.001,0.0721254,0.05,0.1,0.747429,0.7,0.8,1.43609e-06,2.47946e+07,2.03132e+06,893984,0.01,0.95,10,10000,0.938,0.497,266,191,0.0723575,0
10,11000,1.30698,1,1.77828,0.000965393,0.000630957,0.001,0.126739,0.1,0.15,0.0953599,0.05,0.1,7.18047e-07,2.21847e+07,3.13079e+07,799880,0.01,0.95,10,10000,0.938,0.497,119,1,1,0
11,11000,1.31464,1,1.77828,0.000797648,0.000630957,0.001,0.123736,0.1,0.15,0.167438,0.1,0.2,1.43609e-06,4.18526e+07,1.10098e+07,1.50902e+06,0.01,0.95,10,10000,0.938,0.497,449,28,0.188982,0
12,11000,1.26381,1,1.77828,0.000805118,0.000630957,0.001,0.123644,0.1,0.15,0.25023,0.2,0.3,1.43609e-06,5.22925e+07,8.43114e+06,1.88543e+06,0.01,0.95,10,10000,0.938,0.497,561,72,0.117851,0
13,11000,1.25384,1,1.77828,0.000807211,0.000630957,0.001,0.122837,0.1,0.15,0.353563,0.3,0.4,1.43609e-06,5.42499e+07,6.51244e+06,1.95601e+06,0.01,0.95,10,10000,0.938,0.497,582,124,0.0898027,0
14,11000,1.25105,1,1.77828,0.000826787,0.000630957,0.001,0.12265,0.1,0.15,0.453283,0.4,0.5,1.43609e-06,4.66065e+07,3.90189e+06,1.68042e+06,0.01,0.95,10,10000,0.938,0.497,500,222,0.0671156,0
15,11000,1.25499,1,1.77828,0.000820389,0.000630957,0.001,0.122326,0.1,0.15,0.549959,0.5,0.6,1.43609e-06,3.86834e+07,2.99483e+06,1.39475e+06,0.01,0.95,10,10000,0.938,0.497,415,238,0.0648204,0
16,11000,1.30014,1,1.77828,0.000821647,0.000630957,0.001,0.122891,0.1,0.15,0.649154,0.6,0.7,1.43609e-06,2.47014e+07,2.13383e+06,890623,0.01,0.95,10,10000,0.938,0.497,265,178,0.0749532,0
17,11000,1.27885,1,1.77828,0.000807333,0.000630957,0.001,0.123303,0.1,0.15,0.749839,0.7,0.8,1.43609e-06,1.71512e+07,1.55914e+06,618395,0.01,0.95,10,10000,0.938,0.497,184,146,0.0827606,0
18,11000,1.64707,1,1.77828,0.000865174,0.000630957,0.001,0.159327,0.15,0.2,0.0462766,0,0.05,7.18047e-07,5.7792e+06,8.10685e+06,208372,0.01,0.95,10,10000,0.938,0.497,31,1,1,0
19,11000,1.38226,1,1.77828,0.00082869,0.000630957,0.001,0.18679,0.15,0.2,0.0818947,0.05,0.1,7.18047e-07,1.58462e+07,7.26955e+06,571343,0.01,0.95,10,10000,0.938,0.497,85,9,0.333333,0
20,11000,1.26312,1,1.77828,0.000804258,0.000630957,0.001,0.17272,0.15,0.2,0.154375,0.1,0.2,1.43609e-06,2.93621e+07,6.27043e+06,1.05866e+06,0.01,0.95,10,10000,0.938,0.497,315,41,0.156174,0
21,11000,1.29287,1,1.77828,0.000802806,0.000630957,0.001,0.175761,0.15,0.2,0.247131,0.2,0.3,1.43609e-06,3.83105e+07,6.7344e+06,1.38131e+06,0.01,0.95,10,10000,0.938,0.497,411,60,0.129099,0
22,11000,1.24785,1,1.77828,0.000826331,0.000630957,0.001,0.172394,0.15,0.2,0.359752,0.3,0.4,1.43609e-06,4.12001e+07,6.12869e+06,1.48549e+06,0.01,0.95,10,10000,0.938,0.497,442,82,0.110432,0
23,11000,1.28251,1,1.77828,0.000810278,0.000630957,0.001,0.173037,0.15,0.2,0.454949,0.4,0.5,1.43609e-06,3.25313e+07,3.40069e+06,1.17293e+06,0.01,0.95,10,10000,0.938,0.497,349,145,0.0830455,0
24,11000,1.31173,1,1.77828,0.000821819,0.000630957,0.001,0.172028,0.15,0.2,0.549348,0.5,0.6,1.43609e-06,2.4515e+07,2.61165e+06,883901,0.01,0.95,10,10000,0.938,0.497,263,132,0.0870388,0
25,11000,1.30261,1,1.77828,0.000805763,0.000630957,0.001,0.17292,0.15,0.2,0.651346,0.6,0.7,1.43609e-06,1.78969e+07,1.88146e+06,645281,0.01,0.95,10,10000,0.938,0.497,192,123,0.090167,0
26,11000,1.33274,1,1.77828,0.000793997,0.000630957,0.001,0.173612,0.15,0.2,0.746312,0.7,0.8,1.43609e-06,1.32362e+07,1.40743e+06,477239,0.01,0.95,10,10000,0.938,0.497,142,109,0.0957826,0
27,11000,1.61058,1,1.77828,0.000876033,0.000630957,0.001,0.203111,0.2,0.25,0.0326593,0,0.05,7.18047e-07,3.91494e+06,3.82059e+06,141155,0.01,0.95,10,10000,0.938,0.497,21,2,0.707107,0
28,11000,1.40806,1,1.77828,0.000801622,0.000630957,0.001,0.229011,0.2,0.25,0.0787161,0.05,0.1,7.18047e-07,1.04399e+07,5.86378e+06,376414,0.01,0.95,10,10000,0.938,0.497,56,6,0.408248,0
29,11000,1.35362,1,1.77828,0.000796413,0.000630957,0.001,0.227604,0.2,0.25,0.155131,0.1,0.2,1.43609e-06,2.0134e+07,5.20373e+06,725942,0.01,0.95,10,10000,0.938,0.497,216,28,0.188982,0
30,11000,1.46241,1,1.77828,0.000751867,0.000630957,0.001,0.222717,0.2,0.25,0.257652,0.2,0.3,1.43609e-06,2.7591e+07,5.80335e+06,994809,0.01,0.95,10,10000,0.938,0.497,296,42,0.154303,0
31,11000,1.35734,1,1.77828,0.000823001,0.000630957,0.001,0.224037,0.2,0.25,0.347922,0.3,0.4,1.43609e-06,2.69385e+07,3.89726e+06,971283,0.01,0.95,10,10000,0.938,0.497,289,82,0.110432,0
32,11000,1.33583,1,1.77828,0.000799904,0.000630957,0.001,0.224937,0.2,0.25,0.44806,0.4,0.5,1.43609e-06,2.67521e+07,3.18954e+06,964561,0.01,0.95,10,10000,0.938,0.497,287,113,0.0940721,0
33,11000,1.32538,1,1.77828,0.000806219,0.000630957,0.001,0.222405,0.2,0.25,0.546877,0.5,0.6,1.43609e-06,2.10661e+07,2.41288e+06,759550,0.01,0.95,10,10000,0.938,0.497,226,114,0.0936586,0
34,11000,1.33916,1,1.77828,0.000815572,0.000630957,0.001,0.224287,0.2,0.25,0.649522,0.6,0.7,1.43609e-06,1.47276e+07,1.64916e+06,531013,0.01,0.95,10,10000,0.938,0.497,158,106,0.0971286,0
35,11000,1.40316,1,1.77828,0.000810757,0.000630957,0.001,0.226094,0.2,0.25,0.759235,0.7,0.8,1.43609e-06,1.01602e+07,1.43007e+06,366332,0.01,0.95,10,10000,0.938,0.497,109,69,0.120386,0
36,11000,1.57469,1,1.77828,0.000768687,0.000630957,0.001,0.252861,0.25,0.3,0.0171851,0,0.05,7.18047e-07,2.23711e+06,3.09714e+06,80660.2,0.01,0.95,10,10000,0.938,0.497,12,1,1,0
37,11000,1.51991,1,1.77828,0.000793392,0.000630957,0.001,0.268088,0.25,0.3,0.0817056,0.05,0.1,7.18047e-07,8.94844e+06,4.28374e+06,322641,0.01,0.95,10,10000,0.938,0.497,48,8,0.353553,0
38,11000,1.39442,1,1.77828,0.000796628,0.000630957,0.001,0.272878,0.25,0.3,0.156239,0.1,0.2,1.43609e-06,1.37023e+07,3.23378e+06,494044,0.01,0.95,10,10000,0.938,0.497,147,32,0.176777,0
39,11000,1.41384,1,1.77828,0.000809047,0.000630957,0.001,0.276188,0.25,0.3,0.254513,0.2,0.3,1.43609e-06,1.80833e+07,3.1612e+06,652003,0.01,0.95,10,10000,0.938,0.497,194,56,0.133631,0
40,11000,1.39492,1,1.77828,0.000804252,0.000630957,0.001,0.273848,0.25,0.3,0.356081,0.3,0.4,1.43609e-06,2.09729e+07,2.89737e+06,756189,0.01,0.95,10,10000,0.938,0.497,225,85,0.108465,0
41,11000,1.3552,1,1.77828,0.000819945,0.000630957,0.001,0.274439,0.25,0.3,0.451677,0.4,0.5,1.43609e-06,2.11593e+07,2.52908e+06,762911,0.01,0.95,10,10000,0.938,0.497,227,107,0.0966736,0
42,11000,1.32331,1,1.77828,0.000813922,0.000630957,0.001,0.275391,0.25,0.3,0.54856,0.5,0.6,1.43609e-06,1.64987e+07,1.88417e+06,594869,0.01,0.95,10,10000,0.938,0.497,177,107,0.0966736,0
43,11000,1.33632,1,1.77828,0.000825164,0.000630957,0.001,0.273055,0.25,0.3,0.646785,0.6,0.7,1.43609e-06,1.33295e+07,1.65837e+06,480600,0.01,0.95,10,10000,0.938,0.497,143,89,0.106,0
44,11000,1.33067,1,1.77828,0.000806811,0.000630957,0.001,0.273808,0.25,0.3,0.745545,0.7,0.8,1.43609e-06,7.73668e+06,1.2752e+06,278950,0.01,0.95,10,10000,0.938,0.497,83,51,0.140028,0
45,11000,1.38734,1,1.77828,0.000796176,0.000630957,0.001,0.363661,0.3,0.4,0.031871,0,0.05,1.43609e-06,2.23711e+06,1.0211e+06,80660.2,0.01,0.95,10,10000,0.938,0.497,24,8,0.353553,0
46,11000,1.45545,1,1.77828,0.000820399,0.000630957,0.001,0.346634,0.3,0.4,0.0826248,0.05,0.1,1.43609e-06,4.84707e+06,1.42171e+06,174764,0.01,0.95,10,10000,0.938,0.497,52,19,0.229416,0
47,11000,1.40951,1,1.77828,0.000800344,0.000630957,0.001,0.352336,0.3,0.4,0.15339,0.1,0.2,2.87219e-06,8.43577e+06,1.2584e+06,304156,0.01,0.95,10,10000,0.938,0.497,181,72,0.117851,0
48,11000,1.31647,1,1.77828,0.000792289,0.000630957,0.001,0.351217,0.3,0.4,0.250396,0.2,0.3,2.87219e-06,1.21643e+07,1.44886e+06,438590,0.01,0.95,10,10000,0.938,0.497,261,111,0.0949158,0
49,11000,1.35714,1,1.77828,0.000797222,0.000630957,0.001,0.350409,0.3,0.4,0.35118,0.3,0.4,2.87219e-06,1.52403e+07,1.41643e+06,549498,0.01,0.95,10,10000,0.938,0.497,327,171,0.0764719,0
50,11000,1.30162,1,1.77828,0.000791222,0.000630957,0.001,0.352091,0.3,0.4,0.446881,0.4,0.5,2.87219e-06,1.42616e+07,1.3419e+06,514209,0.01,0.95,10,10000,0.938,0.497,306,165,0.0778499,0
51,11000,1.30269,1,1.77828,0.000818957,0.000630957,0.001,0.349409,0.3,0.4,0.548367,0.5,0.6,2.87219e-06,1.18847e+07,1.15298e+06,428507,0.01,0.95,10,10000,0.938,0.497,255,150,0.0816497,0
52,11000,1.31284,1,1.77828,0.00080224,0.000630957,0.001,0.34876,0.3,0.4,0.651479,0.6,0.7,2.87219e-06,1.03466e+07,952931,373053,0.01,0.95,10,10000,0.938,0.497,222,154,0.0805823,0
53,11000,1.30677,1,1.77828,0.000810363,0.000630957,0.001,0.34785,0.3,0.4,0.748023,0.7,0.8,2.87219e-06,7.69007e+06,802445,277269,0.01,0.95,10,10000,0.938,0.497,165,118,0.0920575,0
54,11000,1.38791,1,1.77828,0.00075511,0.000630957,0.001,0.440227,0.4,0.5,0.0329806,0,0.05,1.43609e-06,1.21177e+06,553702,43690.9,0.01,0.95,10,10000,0.938,0.497,13,7,0.377964,0
55,11000,1.38964,1,1.77828,0.000785011,0.000630957,0.001,0.446444,0.4,0.5,0.0718476,0.05,0.1,1.43609e-06,2.33032e+06,649350,84021,0.01,0.95,10,10000,0.938,0.497,25,17,0.242536,0
56,11000,1.32373,1,1.77828,0.000800719,0.000630957,0.001,0.452136,0.4,0.5,0.158524,0.1,0.2,2.87219e-06,3.40227e+06,543481,122671,0.01,0.95,10,10000,0.938,0.497,73,51,0.140028,0
57,11000,1.34935,1,1.77828,0.000800743,0.000630957,0.001,0.452406,0.4,0.5,0.245815,0.2,0.3,2.87219e-06,6.01224e+06,717098,216774,0.01,0.95,10,10000,0.938,0.497,129,91,0.104828,0
58,11000,1.2612,1,1.77828,0.000810652,0.000630957,0.001,0.444544,0.4,0.5,0.350342,0.3,0.4,2.87219e-06,7.224e+06,804960,260465,0.01,0.95,10,10000,0.938,0.497,155,106,0.0971286,0
59,11000,1.32321,1,1.77828,0.000802247,0.000630957,0.001,0.447181,0.4,0.5,0.45139,0.4,0.5,2.87219e-06,8.06292e+06,880254,290713,0.01,0.95,10,10000,0.938,0.497,173,113,0.0940721,0
60,11000,1.27303,1,1.77828,0.0007947,0.000630957,0.001,0.444917,0.4,0.5,0.553035,0.5,0.6,2.87219e-06,7.96971e+06,909384,287352,0.01,0.95,10,10000,0.938,0.497,171,106,0.0971286,0
61,11000,1.29245,1,1.77828,0.00079885,0.000630957,0.001,0.447398,0.4,0.5,0.651627,0.6,0.7,2.87219e-06,6.89776e+06,818383,248702,0.01,0.95,10,10000,0.938,0.497,148,96,0.102062,0
62,11000,1.2679,1,1.77828,0.000803892,0.000630957,0.001,0.446493,0.4,0.5,0.746059,0.7,0.8,2.87219e-06,6.10545e+06,662769,220135,0.01,0.95,10,10000,0.938,0.497,131,103,0.0985329,0
63,11000,1.27446,1,1.77828,0.000838702,0.000630957,0.001,0.561838,0.5,0.6,0.0393867,0,0.05,1.43609e-06,372852,240675,13443.4,0.01,0.95,10,10000,0.938,0.497,4,3,0.57735,0
64,11000,1.25764,1,1.77828,0.000726149,0.000630957,0.001,0.538723,0.5,0.6,0.0822614,0.05,0.1,1.43609e-06,745704,548823,26886.7,0.01,0.95,10,10000,0.938,0.497,8,3,0.57735,0
65,11000,1.27035,1,1.77828,0.000809285,0.000630957,0.001,0.541431,0.5,0.6,0.152013,0.1,0.2,2.87219e-06,2.37693e+06,431946,85701.4,0.01,0.95,10,10000,0.938,0.497,51,38,0.162221,0
66,11000,1.28001,1,1.77828,0.000800957,0.000630957,0.001,0.545407,0.5,0.6,0.254243,0.2,0.3,2.87219e-06,3.26245e+06,539844,117629,0.01,0.95,10,10000,0.938,0.497,70,48,0.144338,0
67,11000,1.29441,1,1.77828,0.000793088,0.000630957,0.001,0.543299,0.5,0.6,0.348285,0.3,0.4,2.87219e-06,3.40227e+06,519762,122671,0.01,0.95,10,10000,0.938,0.497,73,54,0.136083,0
68,11000,1.33869,1,1.77828,0.000800189,0.000630957,0.001,0.544709,0.5,0.6,0.453923,0.4,0.5,2.87219e-06,4.98689e+06,729919,179805,0.01,0.95,10,10000,0.938,0.497,107,65,0.124035,0
69,11000,1.26956,1,1.77828,0.00083436,0.000630957,0.001,0.546318,0.5,0.6,0.549923,0.5,0.6,2.87219e-06,5.08011e+06,700147,183166,0.01,0.95,10,10000,0.938,0.497,109,71,0.118678,0
70,11000,1.28297,1,1.77828,0.000790811,0.000630957,0.001,0.546185,0.5,0.6,0.646285,0.6,0.7,2.87219e-06,4.42762e+06,615493,159640,0.01,0.95,10,10000,0.938,0.497,95,67,0.122169,0
71,11000,1.27428,1,1.77828,0.000807652,0.000630957,0.001,0.548591,0.5,0.6,0.759964,0.7,0.8,2.87219e-06,3.54209e+06,524539,127712,0.01,0.95,10,10000,0.938,0.497,76,57,0.132453,0
72,11000,1.2074,1,1.77828,0.000847334,0.000630957,0.001,0.656062,0.6,0.7,0.031154,0,0.05,1.43609e-06,559278,270157,20165,0.01,0.95,10,10000,0.938,0.497,6,5,0.447214,0
73,11000,1.2993,1,1.77828,0.000782287,0.000630957,0.001,0.645907,0.6,0.7,0.0767913,0.05,0.1,1.43609e-06,466065,208431,16804.2,0.01,0.95,10,10000,0.938,0.497,5,5,0.447214,0
74,11000,1.2551,1,1.77828,0.000821741,0.000630957,0.001,0.653673,0.6,0.7,0.14313,0.1,0.2,2.87219e-06,1.16516e+06,310710,42010.5,0.01,0.95,10,10000,0.938,0.497,25,18,0.235702,0
75,11000,1.21651,1,1.77828,0.00077636,0.000630957,0.001,0.647503,0.6,0.7,0.248539,0.2,0.3,2.87219e-06,1.72444e+06,353146,62175.6,0.01,0.95,10,10000,0.938,0.497,37,29,0.185695,0
76,11000,1.26631,1,1.77828,0.000801986,0.000630957,0.001,0.642262,0.6,0.7,0.348458,0.3,0.4,2.87219e-06,2.47014e+06,444723,89062.3,0.01,0.95,10,10000,0.938,0.497,53,39,0.160128,0
77,11000,1.28475,1,1.77828,0.000798417,0.000630957,0.001,0.648051,0.6,0.7,0.454588,0.4,0.5,2.87219e-06,2.51675e+06,464837,90742.7,0.01,0.95,10,10000,0.938,0.497,54,38,0.162221,0
78,11000,1.31175,1,1.77828,0.000789009,0.000630957,0.001,0.654454,0.6,0.7,0.542905,0.5,0.6,2.87219e-06,3.30906e+06,549565,119310,0.01,0.95,10,10000,0.938,0.497,71,48,0.144338,0
79,11000,1.24586,1,1.77828,0.000781415,0.000630957,0.001,0.641073,0.6,0.7,0.646295,0.6,0.7,2.87219e-06,2.47014e+06,444723,89062.3,0.01,0.95,10,10000,0.938,0.497,53,39,0.160128,0
80,11000,1.26102,1,1.77828,0.000802004,0.000630957,0.001,0.639016,0.6,0.7,0.746797,0.7,0.8,2.87219e-06,3.02942e+06,452908,109227,0.01,0.95,10,10000,0.938,0.497,65,53,0.137361,0
81,11000,1.17495,1,1.77828,0.000795651,0.000630957,0.001,0.757674,0.7,0.8,0.086729,0.05,0.1,1.43609e-06,466065,318383,16804.2,0.01,0.95,10,10000,0.938,0.497,5,3,0.57735,0
82,11000,1.35688,1,1.77828,0.000836123,0.000630957,0.001,0.763396,0.7,0.8,0.16449,0.1,0.2,2.87219e-06,419458,156323,15123.8,0.01,0.95,10,10000,0.938,0.497,9,8,0.353553,0
83,11000,1.27341,1,1.77828,0.000763953,0.000630957,0.001,0.746235,0.7,0.8,0.240449,0.2,0.3,2.87219e-06,885523,318279,31928,0.01,0.95,10,10000,0.938,0.497,19,11,0.301511,0
84,11000,1.29306,1,1.77828,0.000847095,0.000630957,0.001,0.740969,0.7,0.8,0.355804,0.3,0.4,2.87219e-06,1.4448e+06,295447,52093,0.01,0.95,10,10000,0.938,0.497,31,27,0.19245,0
85,11000,1.2786,1,1.77828,0.000808632,0.000630957,0.001,0.745932,0.7,0.8,0.456794,0.4,0.5,2.87219e-06,1.53801e+06,366078,55453.9,0.01,0.95,10,10000,0.938,0.497,33,23,0.208514,0
86,11000,1.2798,1,1.77828,0.00081377,0.000630957,0.001,0.744316,0.7,0.8,0.542978,0.5,0.6,2.87219e-06,1.30498e+06,264911,47051.8,0.01,0.95,10,10000,0.938,0.497,28,26,0.196116,0
87,11000,1.28076,1,1.77828,0.000840374,0.000630957,0.001,0.74582,0.7,0.8,0.64778,0.6,0.7,2.87219e-06,1.53801e+06,366078,55453.9,0.01,0.95,10,10000,0.938,0.497,33,23,0.208514,0
88,11000,1.29544,1,1.77828,0.000827637,0.000630957,0.001,0.7477,0.7,0.8,0.753438,0.7,0.8,2.87219e-06,1.67783e+06,312646,60495.1,0.01,0.95,10,10000,0.938,0.497,36,32,0.176777,0
89,11000,1.14586,1,1.77828,0.000844827,0.000630957,0.001,0.835117,0.8,0.9,0.0202176,0,0.05,1.43609e-06,93213,93213,3360.84,0.01,0.95,10,10000,0.938,0.497,1,1,1,0
90,11000,1.11567,1,1.77828,0.000710519,0.000630957,0.001,0.845186,0.8,0.9,0.050317,0.05,0.1,1.43609e-06,93213,93213,3360.84,0.01,0.95,10,10000,0.938,0.497,1,1,1,0
91,11000,1.1031,1,1.77828,0.000783305,0.000630957,0.001,0.870176,0.8,0.9,0.153674,0.1,0.2,2.87219e-06,186426,93213,6721.68,0.01,0.95,10,10000,0.938,0.497,4,4,0.5,0
92,11000,1.32626,1,1.77828,0.000813586,0.000630957,0.001,0.828918,0.8,0.9,0.251558,0.2,0.3,2.87219e-06,699097,nan,25206.3,0.01,0.95,10,10000,0.938,0.497,15,17,0.242536,0
93,11000,1.28623,1,1.77828,0.000789828,0.000630957,0.001,0.838477,0.8,0.9,0.354936,0.3,0.4,2.87219e-06,1.07195e+06,278774,38649.7,0.01,0.95,10,10000,0.938,0.497,23,18,0.235702,0
94,11000,1.32152,1,1.77828,0.000729123,0.000630957,0.001,0.838609,0.8,0.9,0.448108,0.4,0.5,2.87219e-06,559278,nan,20165,0.01,0.95,10,10000,0.938,0.497,12,17,0.242536,0
95,11000,1.24445,1,1.77828,0.000822999,0.000630957,0.001,0.846952,0.8,0.9,0.55824,0.5,0.6,2.87219e-06,792310,244235,28567.1,0.01,0.95,10,10000,0.938,0.497,17,13,0.27735,0
96,11000,1.29683,1,1.77828,0.000849738,0.000630957,0.001,0.85358,0.8,0.9,0.651639,0.6,0.7,2.87219e-06,885523,214142,31928,0.01,0.95,10,10000,0.938,0.497,19,18,0.235702,0
97,11000,1.26714,1,1.77828,0.00080394,0.000630957,0.001,0.844998,0.8,0.9,0.7445,0.7,0.8,2.87219e-06,1.49141e+06,421467,53773.5,0.01,0.95,10,10000,0.938,0.497,32,18,0.235702,0
98,11000,1.39964,1,1.77828,0.00080353,0.000630957,0.001,0.92112,0.9,1,0.162122,0.1,0.2,2.87219e-06,93213,65911.5,3360.84,0.01,0.95,10,10000,0.938,0.497,2,2,0.707107,0
99,11000,1.30324,1,1.77828,0.000856917,0.000630957,0.001,0.959345,0.9,1,0.255136,0.2,0.3,2.87219e-06,279639,114162,10082.5,0.01,0.95,10,10000,0.938,0.497,6,6,0.408248,0
100,11000,1.22126,1,1.77828,0.000900308,0.000630957,0.001,0.948998,0.9,1,0.361229,0.3,0.4,2.87219e-06,233032,127637,8402.1,0.01,0.95,10,10000,0.938,0.497,5,4,0.5,0
101,11000,1.21917,1,1.77828,0.000778816,0.000630957,0.001,0.93183,0.9,1,0.469797,0.4,0.5,2.87219e-06,233032,127637,8402.1,0.01,0.95,10,10000,0.938,0.497,5,4,0.5,0
102,11000,1.28461,1,1.77828,0.000798397,0.000630957,0.001,0.92992,0.9,1,0.561455,0.5,0.6,2.87219e-06,466065,200849,16804.2,0.01,0.95,10,10000,0.938,0.497,10,7,0.377964,0
103,11000,1.36435,1,1.77828,0.000851386,0.000630957,0.001,0.919624,0.9,1,0.62824,0.6,0.7,2.87219e-06,372852,195525,13443.4,0.01,0.95,10,10000,0.938,0.497,8,5,0.447214,0
104,11000,1.4471,1,1.77828,0.000799297,0.000630957,0.001,0.933329,0.9,1,0.745976,0.7,0.8,2.87219e-06,372852,195525,13443.4,0.01,0.95,10,10000,0.938,0.497,8,5,0.447214,0
105,11000,1.13852,1,1.77828,0.00135322,0.001,0.00158489,0.0775099,0.05,0.1,0.033556,0,0.05,1.13802e-06,1.03512e+07,2.77694e+06,373219,0.01,0.95,10,10000,0.938,0.497,88,24,0.204124,0
106,11000,1.13842,1,1.77828,0.00129269,0.001,0.00158489,0.0688997,0.05,0.1,0.0805717,0.05,0.1,1.13802e-06,2.41136e+07,4.19118e+06,869430,0.01,0.95,10,10000,0.938,0.497,205,57,0.132453,0
107,11000,1.17683,1,1.77828,0.00129553,0.001,0.00158489,0.0676981,0.05,0.1,0.157484,0.1,0.2,2.27604e-06,4.93448e+07,3.1975e+06,1.77915e+06,0.01,0.95,10,10000,0.938,0.497,839,371,0.0519174,0
108,11000,1.21142,1,1.77828,0.00129668,0.001,0.00158489,0.0690494,0.05,0.1,0.252523,0.2,0.3,2.27604e-06,6.60479e+07,3.20607e+06,2.38139e+06,0.01,0.95,10,10000,0.938,0.497,1123,616,0.0402911,0
109,11000,1.2288,1,1.77828,0.00129373,0.001,0.00158489,0.0699904,0.05,0.1,0.349801,0.3,0.4,2.27604e-06,6.21073e+07,2.90829e+06,2.23931e+06,0.01,0.95,10,10000,0.938,0.497,1056,637,0.0396214,0
110,11000,1.26174,1,1.77828,0.00128508,0.001,0.00158489,0.0694448,0.05,0.1,0.450251,0.4,0.5,2.27604e-06,5.73434e+07,2.59715e+06,2.06755e+06,0.01,0.95,10,10000,0.938,0.497,975,650,0.0392232,0
111,11000,1.26956,1,1.77828,0.00127865,0.001,0.00158489,0.070806,0.05,0.1,0.548858,0.5,0.6,2.27604e-06,4.34046e+07,2.20884e+06,1.56497e+06,0.01,0.95,10,10000,0.938,0.497,738,507,0.0444116,0
112,11000,1.28264,1,1.77828,0.00128246,0.001,0.00158489,0.0700412,0.05,0.1,0.651602,0.6,0.7,2.27604e-06,3.05832e+07,1.78226e+06,1.10269e+06,0.01,0.95,10,10000,0.938,0.497,520,376,0.0515711,0
113,11000,1.28077,1,1.77828,0.00128046,0.001,0.00158489,0.0722259,0.05,0.1,0.744986,0.7,0.8,2.27604e-06,1.81735e+07,1.20913e+06,655253,0.01,0.95,10,10000,0.938,0.497,309,261,0.0618984,0
114,11000,1.11742,1,1.77828,0.0012519,0.001,0.00158489,0.135124,0.1,0.15,0.0469914,0,0.05,1.13802e-06,4.58747e+06,6.44595e+06,165404,0.01,0.95,10,10000,0.938,0.497,39,1,1,0
115,11000,1.20536,1,1.77828,0.00140333,0.001,0.00158489,0.118927,0.1,0.15,0.0845515,0.05,0.1,1.13802e-06,1.69384e+07,7.44239e+06,610722,0.01,0.95,10,10000,0.938,0.497,144,10,0.316228,0
116,11000,1.28556,1,1.77828,0.00132826,0.001,0.00158489,0.119793,0.1,0.15,0.153634,0.1,0.2,2.27604e-06,2.82894e+07,4.67698e+06,1.01999e+06,0.01,0.95,10,10000,0.938,0.497,481,68,0.121268,0
117,11000,1.20972,1,1.77828,0.00130472,0.001,0.00158489,0.123302,0.1,0.15,0.254115,0.2,0.3,2.27604e-06,3.94052e+07,4.2879e+06,1.42078e+06,0.01,0.95,10,10000,0.938,0.497,670,150,0.0816497,0
118,11000,1.2498,1,1.77828,0.00129783,0.001,0.00158489,0.120859,0.1,0.15,0.350923,0.3,0.4,2.27604e-06,4.1052e+07,3.34312e+06,1.48015e+06,0.01,0.95,10,10000,0.938,0.497,698,248,0.0635001,0
