id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[fb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error 
1,11000,1.51264,1,1.77828,0.000966538,0.000630957,0.001,0.0810192,0.05,0.1,0.0839833,0.05,0.1,7.18047e-07,5.20874e+08,5.20781e+08,1.87804e+07,0.01,0.95,10,10000,0.938,0.139,2794,2,0.707107,0
2,11000,1.39895,1,1.77828,0.000810367,0.000630957,0.001,0.0784063,0.05,0.1,0.174671,0.1,0.2,1.43609e-06,8.95777e+08,5.10801e+07,3.22977e+07,0.01,0.95,10,10000,0.938,0.139,9610,596,0.0409616,0
3,11000,1.30106,1,1.77828,0.000802129,0.000630957,0.001,0.0728507,0.05,0.1,0.256967,0.2,0.3,1.43609e-06,1.03979e+09,2.36964e+07,3.74902e+07,0.01,0.95,10,10000,0.938,0.139,11155,3284,0.0174501,0
4,11000,1.30859,1,1.77828,0.000802023,0.000630957,0.001,0.0729741,0.05,0.1,0.351125,0.3,0.4,1.43609e-06,8.87574e+08,1.48334e+07,3.20019e+07,0.01,0.95,10,10000,0.938,0.139,9522,5204,0.0138622,0
5,11000,1.3048,1,1.77828,0.000803738,0.000630957,0.001,0.0728368,0.05,0.1,0.448315,0.4,0.5,1.43609e-06,6.4289e+08,1.03866e+07,2.31797e+07,0.01,0.95,10,10000,0.938,0.139,6897,4926,0.014248,0
6,11000,1.30016,1,1.77828,0.000803539,0.000630957,0.001,0.0724537,0.05,0.1,0.547281,0.5,0.6,1.43609e-06,4.15171e+08,7.64793e+06,1.49692e+07,0.01,0.95,10,10000,0.938,0.139,4454,3547,0.0167907,0
7,11000,1.29546,1,1.77828,0.000809408,0.000630957,0.001,0.0722812,0.05,0.1,0.645772,0.6,0.7,1.43609e-06,2.77588e+08,6.04302e+06,1.00086e+07,0.01,0.95,10,10000,0.938,0.139,2978,2470,0.0201211,0
8,11000,1.29525,1,1.77828,0.000810344,0.000630957,0.001,0.0724622,0.05,0.1,0.745766,0.7,0.8,1.43609e-06,1.66199e+08,4.64861e+06,5.99238e+06,0.01,0.95,10,10000,0.938,0.139,1783,1489,0.0259151,0
9,11000,1.66468,1,1.77828,0.000791232,0.000630957,0.001,0.140438,0.1,0.15,0.0359105,0,0.05,7.18047e-07,7.15876e+07,5.0488e+07,2.58113e+06,0.01,0.95,10,10000,0.938,0.139,384,4,0.5,0
10,11000,1.42742,1,1.77828,0.000832653,0.000630957,0.001,0.13198,0.1,0.15,0.0852847,0.05,0.1,7.18047e-07,2.16068e+08,4.91613e+07,7.79043e+06,0.01,0.95,10,10000,0.938,0.139,1159,38,0.162221,0
11,11000,1.33465,1,1.77828,0.000813641,0.000630957,0.001,0.12622,0.1,0.15,0.162079,0.1,0.2,1.43609e-06,3.93172e+08,1.93515e+07,1.4176e+07,0.01,0.95,10,10000,0.938,0.139,4218,752,0.0364662,0
12,11000,1.29731,1,1.77828,0.000805278,0.000630957,0.001,0.123401,0.1,0.15,0.255211,0.2,0.3,1.43609e-06,5.26374e+08,1.52483e+07,1.89787e+07,0.01,0.95,10,10000,0.938,0.139,5647,1968,0.0225417,0
13,11000,1.28113,1,1.77828,0.000803757,0.000630957,0.001,0.122523,0.1,0.15,0.351786,0.3,0.4,1.43609e-06,5.07172e+08,1.10963e+07,1.82863e+07,0.01,0.95,10,10000,0.938,0.139,5441,3019,0.0181999,0
14,11000,1.2868,1,1.77828,0.000806172,0.000630957,0.001,0.123347,0.1,0.15,0.448526,0.4,0.5,1.43609e-06,3.82453e+08,7.86742e+06,1.37895e+07,0.01,0.95,10,10000,0.938,0.139,4103,2999,0.0182605,0
15,11000,1.29355,1,1.77828,0.000807083,0.000630957,0.001,0.123506,0.1,0.15,0.546779,0.5,0.6,1.43609e-06,2.7386e+08,6.14083e+06,9.87415e+06,0.01,0.95,10,10000,0.938,0.139,2938,2372,0.0205325,0
16,11000,1.29599,1,1.77828,0.000805547,0.000630957,0.001,0.123739,0.1,0.15,0.646268,0.6,0.7,1.43609e-06,1.75706e+08,4.79325e+06,6.33519e+06,0.01,0.95,10,10000,0.938,0.139,1885,1569,0.0252458,0
17,11000,1.30666,1,1.77828,0.00080392,0.000630957,0.001,0.123977,0.1,0.15,0.74617,0.7,0.8,1.43609e-06,1.04119e+08,3.62511e+06,3.75406e+06,0.01,0.95,10,10000,0.938,0.139,1117,949,0.0324614,0
18,11000,1.50693,1,1.77828,0.000831438,0.000630957,0.001,0.184256,0.15,0.2,0.0373635,0,0.05,7.18047e-07,3.80309e+07,1.1728e+07,1.37122e+06,0.01,0.95,10,10000,0.938,0.139,204,20,0.223607,0
19,11000,1.31942,1,1.77828,0.000789274,0.000630957,0.001,0.177185,0.15,0.2,0.0815618,0.05,0.1,7.18047e-07,1.25837e+08,1.70325e+07,4.53714e+06,0.01,0.95,10,10000,0.938,0.139,675,101,0.0995037,0
20,11000,1.28011,1,1.77828,0.000805867,0.000630957,0.001,0.174064,0.15,0.2,0.159272,0.1,0.2,1.43609e-06,2.12992e+08,1.14068e+07,7.67952e+06,0.01,0.95,10,10000,0.938,0.139,2285,605,0.0406558,0
21,11000,1.28431,1,1.77828,0.000806172,0.000630957,0.001,0.173718,0.15,0.2,0.254334,0.2,0.3,1.43609e-06,2.94926e+08,1.03465e+07,1.06337e+07,0.01,0.95,10,10000,0.938,0.139,3164,1293,0.02781,0
22,11000,1.27924,1,1.77828,0.000806604,0.000630957,0.001,0.173095,0.15,0.2,0.351402,0.3,0.4,1.43609e-06,3.05645e+08,8.50529e+06,1.10202e+07,0.01,0.95,10,10000,0.938,0.139,3279,1853,0.0232307,0
23,11000,1.26722,1,1.77828,0.000807396,0.000630957,0.001,0.173436,0.15,0.2,0.449935,0.4,0.5,1.43609e-06,2.58759e+08,6.6068e+06,9.32969e+06,0.01,0.95,10,10000,0.938,0.139,2776,1976,0.0224961,0
24,11000,1.28988,1,1.77828,0.000811339,0.000630957,0.001,0.173499,0.15,0.2,0.546199,0.5,0.6,1.43609e-06,1.89316e+08,5.35898e+06,6.82587e+06,0.01,0.95,10,10000,0.938,0.139,2031,1546,0.0254329,0
25,11000,1.28519,1,1.77828,0.00080487,0.000630957,0.001,0.174,0.15,0.2,0.647104,0.6,0.7,1.43609e-06,1.30125e+08,4.0173e+06,4.69173e+06,0.01,0.95,10,10000,0.938,0.139,1396,1198,0.0288916,0
26,11000,1.30371,1,1.77828,0.00081055,0.000630957,0.001,0.17423,0.15,0.2,0.746654,0.7,0.8,1.43609e-06,8.11885e+07,3.16752e+06,2.92729e+06,0.01,0.95,10,10000,0.938,0.139,871,749,0.0365392,0
27,11000,1.38567,1,1.77828,0.00079563,0.000630957,0.001,0.224829,0.2,0.25,0.0376732,0,0.05,7.18047e-07,2.33032e+07,5.2535e+06,840210,0.01,0.95,10,10000,0.938,0.139,125,34,0.171499,0
28,11000,1.33897,1,1.77828,0.000801395,0.000630957,0.001,0.225857,0.2,0.25,0.0774792,0.05,0.1,7.18047e-07,7.69939e+07,8.57143e+06,2.77605e+06,0.01,0.95,10,10000,0.938,0.139,413,135,0.0860663,0
29,11000,1.31016,1,1.77828,0.000802305,0.000630957,0.001,0.224101,0.2,0.25,0.157041,0.1,0.2,1.43609e-06,1.25744e+08,7.1958e+06,4.53377e+06,0.01,0.95,10,10000,0.938,0.139,1349,498,0.0448111,0
30,11000,1.29344,1,1.77828,0.000807711,0.000630957,0.001,0.225059,0.2,0.25,0.253187,0.2,0.3,1.43609e-06,1.86985e+08,7.62674e+06,6.74185e+06,0.01,0.95,10,10000,0.938,0.139,2006,925,0.0328798,0
31,11000,1.28031,1,1.77828,0.000802196,0.000630957,0.001,0.223068,0.2,0.25,0.352127,0.3,0.4,1.43609e-06,2.07865e+08,6.94566e+06,7.49468e+06,0.01,0.95,10,10000,0.938,0.139,2230,1278,0.0279727,0
32,11000,1.27343,1,1.77828,0.000808122,0.000630957,0.001,0.223866,0.2,0.25,0.450203,0.4,0.5,1.43609e-06,1.77664e+08,5.80873e+06,6.40576e+06,0.01,0.95,10,10000,0.938,0.139,1906,1255,0.0282279,0
33,11000,1.2743,1,1.77828,0.00080484,0.000630957,0.001,0.223475,0.2,0.25,0.548591,0.5,0.6,1.43609e-06,1.48395e+08,4.70636e+06,5.35046e+06,0.01,0.95,10,10000,0.938,0.139,1592,1224,0.0285831,0
34,11000,1.27525,1,1.77828,0.000810237,0.000630957,0.001,0.224227,0.2,0.25,0.647376,0.6,0.7,1.43609e-06,1.0039e+08,3.61087e+06,3.61963e+06,0.01,0.95,10,10000,0.938,0.139,1077,900,0.0333333,0
35,11000,1.28403,1,1.77828,0.000805177,0.000630957,0.001,0.224791,0.2,0.25,0.746054,0.7,0.8,1.43609e-06,7.10283e+07,2.95189e+06,2.56096e+06,0.01,0.95,10,10000,0.938,0.139,762,658,0.0389841,0
36,11000,1.30986,1,1.77828,0.000800141,0.000630957,0.001,0.273699,0.25,0.3,0.0355568,0,0.05,7.18047e-07,1.43548e+07,2.76168e+06,517570,0.01,0.95,10,10000,0.938,0.139,77,40,0.158114,0
37,11000,1.33553,1,1.77828,0.000800011,0.000630957,0.001,0.272218,0.25,0.3,0.0761247,0.05,0.1,7.18047e-07,4.39965e+07,5.07518e+06,1.58632e+06,0.01,0.95,10,10000,0.938,0.139,236,114,0.0936586,0
38,11000,1.35131,1,1.77828,0.000808464,0.000630957,0.001,0.27441,0.25,0.3,0.155637,0.1,0.2,1.43609e-06,8.2307e+07,4.88231e+06,2.96762e+06,0.01,0.95,10,10000,0.938,0.139,883,430,0.0482243,0
39,11000,1.33245,1,1.77828,0.000806117,0.000630957,0.001,0.273357,0.25,0.3,0.252992,0.2,0.3,1.43609e-06,1.18287e+08,5.49982e+06,4.26491e+06,0.01,0.95,10,10000,0.938,0.139,1269,678,0.0384048,0
40,11000,1.31583,1,1.77828,0.000809007,0.000630957,0.001,0.273049,0.25,0.3,0.350782,0.3,0.4,1.43609e-06,1.31244e+08,5.4758e+06,4.73206e+06,0.01,0.95,10,10000,0.938,0.139,1408,816,0.035007,0
41,11000,1.30788,1,1.77828,0.00080361,0.000630957,0.001,0.274231,0.25,0.3,0.450027,0.4,0.5,1.43609e-06,1.31151e+08,4.92891e+06,4.7287e+06,0.01,0.95,10,10000,0.938,0.139,1407,942,0.0325818,0
42,11000,1.27605,1,1.77828,0.000809665,0.000630957,0.001,0.27337,0.25,0.3,0.549216,0.5,0.6,1.43609e-06,1.17169e+08,4.27281e+06,4.22458e+06,0.01,0.95,10,10000,0.938,0.139,1257,941,0.0325991,0
43,11000,1.29418,1,1.77828,0.000798581,0.000630957,0.001,0.272513,0.25,0.3,0.650938,0.6,0.7,1.43609e-06,8.10021e+07,3.32218e+06,2.92057e+06,0.01,0.95,10,10000,0.938,0.139,869,706,0.0376355,0
44,11000,1.2714,1,1.77828,0.000804704,0.000630957,0.001,0.274535,0.25,0.3,0.745963,0.7,0.8,1.43609e-06,5.97495e+07,2.74436e+06,2.1543e+06,0.01,0.95,10,10000,0.938,0.139,641,545,0.0428353,0
45,11000,1.35353,1,1.77828,0.000795704,0.000630957,0.001,0.349363,0.3,0.4,0.0328416,0,0.05,1.43609e-06,9.3213e+06,1.49473e+06,336084,0.01,0.95,10,10000,0.938,0.139,100,56,0.133631,0
46,11000,1.35255,1,1.77828,0.000798681,0.000630957,0.001,0.344419,0.3,0.4,0.0778559,0.05,0.1,1.43609e-06,2.26507e+07,2.01744e+06,816684,0.01,0.95,10,10000,0.938,0.139,243,166,0.0776151,0
47,11000,1.323,1,1.77828,0.000809952,0.000630957,0.001,0.345207,0.3,0.4,0.154992,0.1,0.2,2.87219e-06,4.53015e+07,2.22011e+06,1.63337e+06,0.01,0.95,10,10000,0.938,0.139,972,583,0.0414158,0
48,11000,1.32657,1,1.77828,0.000804387,0.000630957,0.001,0.345742,0.3,0.4,0.252544,0.2,0.3,2.87219e-06,6.57617e+07,2.52945e+06,2.37107e+06,0.01,0.95,10,10000,0.938,0.139,1411,914,0.0330771,0
49,11000,1.31424,1,1.77828,0.00080051,0.000630957,0.001,0.343589,0.3,0.4,0.350064,0.3,0.4,2.87219e-06,7.34518e+07,2.61412e+06,2.64834e+06,0.01,0.95,10,10000,0.938,0.139,1576,1052,0.0308313,0
50,11000,1.30879,1,1.77828,0.000799684,0.000630957,0.001,0.34492,0.3,0.4,0.4502,0.4,0.5,2.87219e-06,7.58287e+07,2.6145e+06,2.73404e+06,0.01,0.95,10,10000,0.938,0.139,1627,1109,0.0300285,0
51,11000,1.28323,1,1.77828,0.000804798,0.000630957,0.001,0.344858,0.3,0.4,0.550318,0.5,0.6,2.87219e-06,7.11681e+07,2.3615e+06,2.566e+06,0.01,0.95,10,10000,0.938,0.139,1527,1139,0.0296304,0
52,11000,1.30668,1,1.77828,0.000800804,0.000630957,0.001,0.345931,0.3,0.4,0.6489,0.6,0.7,2.87219e-06,5.48092e+07,2.00653e+06,1.97617e+06,0.01,0.95,10,10000,0.938,0.139,1176,913,0.0330952,0
53,11000,1.2896,1,1.77828,0.000815454,0.000630957,0.001,0.346015,0.3,0.4,0.74662,0.7,0.8,2.87219e-06,4.45092e+07,1.77558e+06,1.6048e+06,0.01,0.95,10,10000,0.938,0.139,955,758,0.0363216,0
54,11000,1.29629,1,1.77828,0.000795287,0.000630957,0.001,0.452723,0.4,0.5,0.0334838,0,0.05,1.43609e-06,4.75386e+06,811960,171403,0.01,0.95,10,10000,0.938,0.139,51,41,0.156174,0
55,11000,1.29363,1,1.77828,0.000803335,0.000630957,0.001,0.442851,0.4,0.5,0.0779987,0.05,0.1,1.43609e-06,9.22808e+06,1.17508e+06,332723,0.01,0.95,10,10000,0.938,0.139,99,76,0.114708,0
56,11000,1.30998,1,1.77828,0.000798395,0.000630957,0.001,0.44353,0.4,0.5,0.154299,0.1,0.2,2.87219e-06,2.05535e+07,1.25973e+06,741065,0.01,0.95,10,10000,0.938,0.139,441,332,0.0548821,0
57,11000,1.302,1,1.77828,0.000805778,0.000630957,0.001,0.444234,0.4,0.5,0.253015,0.2,0.3,2.87219e-06,2.80105e+07,1.45625e+06,1.00993e+06,0.01,0.95,10,10000,0.938,0.139,601,458,0.0467269,0
58,11000,1.29155,1,1.77828,0.000802818,0.000630957,0.001,0.446582,0.4,0.5,0.350545,0.3,0.4,2.87219e-06,4.13399e+07,1.8077e+06,1.49053e+06,0.01,0.95,10,10000,0.938,0.139,887,658,0.0389841,0
59,11000,1.29468,1,1.77828,0.000806685,0.000630957,0.001,0.444947,0.4,0.5,0.449559,0.4,0.5,2.87219e-06,3.71454e+07,1.66228e+06,1.3393e+06,0.01,0.95,10,10000,0.938,0.139,797,614,0.0403567,0
60,11000,1.28614,1,1.77828,0.000805829,0.000630957,0.001,0.443084,0.4,0.5,0.55123,0.5,0.6,2.87219e-06,3.81707e+07,1.68279e+06,1.37626e+06,0.01,0.95,10,10000,0.938,0.139,819,632,0.0397779,0
61,11000,1.2868,1,1.77828,0.00081313,0.000630957,0.001,0.446308,0.4,0.5,0.650207,0.6,0.7,2.87219e-06,3.27644e+07,1.58149e+06,1.18134e+06,0.01,0.95,10,10000,0.938,0.139,703,533,0.0433148,0
62,11000,1.27946,1,1.77828,0.000802089,0.000630957,0.001,0.446482,0.4,0.5,0.747205,0.7,0.8,2.87219e-06,2.77775e+07,1.40775e+06,1.00153e+06,0.01,0.95,10,10000,0.938,0.139,596,471,0.0460776,0
63,11000,1.30978,1,1.77828,0.000786016,0.000630957,0.001,0.53846,0.5,0.6,0.0294807,0,0.05,1.43609e-06,1.77105e+06,503120,63856,0.01,0.95,10,10000,0.938,0.139,19,15,0.258199,0
64,11000,1.291,1,1.77828,0.000800157,0.000630957,0.001,0.539856,0.5,0.6,0.0771578,0.05,0.1,1.43609e-06,4.56743e+06,895210,164681,0.01,0.95,10,10000,0.938,0.139,49,34,0.171499,0
65,11000,1.28673,1,1.77828,0.000805594,0.000630957,0.001,0.544068,0.5,0.6,0.154082,0.1,0.2,2.87219e-06,8.80862e+06,772753,317599,0.01,0.95,10,10000,0.938,0.139,189,154,0.0805823,0
66,11000,1.28337,1,1.77828,0.000809241,0.000630957,0.001,0.542282,0.5,0.6,0.253977,0.2,0.3,2.87219e-06,1.34227e+07,939201,483961,0.01,0.95,10,10000,0.938,0.139,288,239,0.0646846,0
67,11000,1.27156,1,1.77828,0.000798728,0.000630957,0.001,0.545782,0.5,0.6,0.353256,0.3,0.4,2.87219e-06,1.552e+07,1.01099e+06,559580,0.01,0.95,10,10000,0.938,0.139,333,276,0.0601929,0
68,11000,1.27937,1,1.77828,0.000797573,0.000630957,0.001,0.545414,0.5,0.6,0.451219,0.4,0.5,2.87219e-06,1.81299e+07,1.14473e+06,653684,0.01,0.95,10,10000,0.938,0.139,389,305,0.0572598,0
69,11000,1.28103,1,1.77828,0.000807968,0.000630957,0.001,0.544758,0.5,0.6,0.551683,0.5,0.6,2.87219e-06,1.98078e+07,1.20611e+06,714179,0.01,0.95,10,10000,0.938,0.139,425,330,0.0550482,0
70,11000,1.28341,1,1.77828,0.000804473,0.000630957,0.001,0.547551,0.5,0.6,0.652676,0.6,0.7,2.87219e-06,1.82697e+07,1.12895e+06,658725,0.01,0.95,10,10000,0.938,0.139,392,314,0.0564333,0
71,11000,1.24792,1,1.77828,0.000806772,0.000630957,0.001,0.545448,0.5,0.6,0.744797,0.7,0.8,2.87219e-06,1.69182e+07,1.09822e+06,609993,0.01,0.95,10,10000,0.938,0.139,363,287,0.0590281,0
72,11000,1.24895,1,1.77828,0.000785555,0.000630957,0.001,0.646554,0.6,0.7,0.0268901,0,0.05,1.43609e-06,652491,nan,23525.9,0.01,0.95,10,10000,0.938,0.139,7,9,0.333333,0
73,11000,1.23356,1,1.77828,0.000802191,0.000630957,0.001,0.634737,0.6,0.7,0.0800357,0.05,0.1,1.43609e-06,1.39819e+06,412833,50412.6,0.01,0.95,10,10000,0.938,0.139,15,13,0.27735,0
74,11000,1.26653,1,1.77828,0.000803377,0.000630957,0.001,0.641631,0.6,0.7,0.159371,0.1,0.2,2.87219e-06,3.63531e+06,480665,131073,0.01,0.95,10,10000,0.938,0.139,78,66,0.123091,0
75,11000,1.25735,1,1.77828,0.000812282,0.000630957,0.001,0.643197,0.6,0.7,0.249651,0.2,0.3,2.87219e-06,6.33848e+06,696210,228537,0.01,0.95,10,10000,0.938,0.139,136,103,0.0985329,0
76,11000,1.2786,1,1.77828,0.000805992,0.000630957,0.001,0.641818,0.6,0.7,0.351827,0.3,0.4,2.87219e-06,7.59686e+06,664807,273909,0.01,0.95,10,10000,0.938,0.139,163,145,0.0830455,0
77,11000,1.27843,1,1.77828,0.000805758,0.000630957,0.001,0.64374,0.6,0.7,0.449195,0.4,0.5,2.87219e-06,9.74075e+06,763533,351208,0.01,0.95,10,10000,0.938,0.139,209,183,0.0739221,0
78,11000,1.27179,1,1.77828,0.00079951,0.000630957,0.001,0.64162,0.6,0.7,0.551763,0.5,0.6,2.87219e-06,9.74075e+06,834330,351208,0.01,0.95,10,10000,0.938,0.139,209,165,0.0778499,0
79,11000,1.29461,1,1.77828,0.000801376,0.000630957,0.001,0.643579,0.6,0.7,0.650036,0.6,0.7,2.87219e-06,9.97379e+06,856544,359610,0.01,0.95,10,10000,0.938,0.139,214,166,0.0776151,0
80,11000,1.27685,1,1.77828,0.000814672,0.000630957,0.001,0.643036,0.6,0.7,0.746595,0.7,0.8,2.87219e-06,8.90184e+06,734744,320960,0.01,0.95,10,10000,0.938,0.139,191,166,0.0776151,0
81,11000,1.37113,1,1.77828,0.000686274,0.000630957,0.001,0.714156,0.7,0.8,0.0259787,0,0.05,1.43609e-06,466065,318383,16804.2,0.01,0.95,10,10000,0.938,0.139,5,3,0.57735,0
82,11000,1.1842,1,1.77828,0.000793906,0.000630957,0.001,0.749192,0.7,0.8,0.0825722,0.05,0.1,1.43609e-06,559278,228324,20165,0.01,0.95,10,10000,0.938,0.139,6,6,0.408248,0
83,11000,1.27161,1,1.77828,0.000819212,0.000630957,0.001,0.740099,0.7,0.8,0.161277,0.1,0.2,2.87219e-06,1.49141e+06,377264,53773.5,0.01,0.95,10,10000,0.938,0.139,32,21,0.218218,0
84,11000,1.25871,1,1.77828,0.000787248,0.000630957,0.001,0.741531,0.7,0.8,0.254083,0.2,0.3,2.87219e-06,2.93621e+06,427155,105866,0.01,0.95,10,10000,0.938,0.139,63,54,0.136083,0
85,11000,1.24187,1,1.77828,0.000820722,0.000630957,0.001,0.739481,0.7,0.8,0.358933,0.3,0.4,2.87219e-06,3.68191e+06,495501,132753,0.01,0.95,10,10000,0.938,0.139,79,65,0.124035,0
86,11000,1.26851,1,1.77828,0.000800056,0.000630957,0.001,0.741101,0.7,0.8,0.455636,0.4,0.5,2.87219e-06,4.24119e+06,507659,152918,0.01,0.95,10,10000,0.938,0.139,91,79,0.112509,0
87,11000,1.27191,1,1.77828,0.000820366,0.000630957,0.001,0.744961,0.7,0.8,0.551562,0.5,0.6,2.87219e-06,5.26653e+06,603437,189888,0.01,0.95,10,10000,0.938,0.139,113,91,0.104828,0
88,11000,1.24892,1,1.77828,0.000829883,0.000630957,0.001,0.746849,0.7,0.8,0.648946,0.6,0.7,2.87219e-06,4.66065e+06,531161,168042,0.01,0.95,10,10000,0.938,0.139,100,87,0.107211,0
89,11000,1.2536,1,1.77828,0.000814891,0.000630957,0.001,0.746683,0.7,0.8,0.749265,0.7,0.8,2.87219e-06,4.00816e+06,458114,144516,0.01,0.95,10,10000,0.938,0.139,86,81,0.111111,0
90,11000,1.54467,1,1.77828,0.000820839,0.000630957,0.001,0.826167,0.8,0.9,0.075478,0.05,0.1,1.43609e-06,279639,228324,10082.5,0.01,0.95,10,10000,0.938,0.139,3,2,0.707107,0
91,11000,1.16383,1,1.77828,0.000794182,0.000630957,0.001,0.837151,0.8,0.9,0.155412,0.1,0.2,2.87219e-06,699097,nan,25206.3,0.01,0.95,10,10000,0.938,0.139,15,17,0.242536,0
92,11000,1.27779,1,1.77828,0.000827622,0.000630957,0.001,0.835263,0.8,0.9,0.251831,0.2,0.3,2.87219e-06,978736,272259,35288.8,0.01,0.95,10,10000,0.938,0.139,21,16,0.25,0
93,11000,1.2369,1,1.77828,0.000792672,0.000630957,0.001,0.83526,0.8,0.9,0.355179,0.3,0.4,2.87219e-06,2.1439e+06,443414,77299.3,0.01,0.95,10,10000,0.938,0.139,46,31,0.179605,0
94,11000,1.21944,1,1.77828,0.000813048,0.000630957,0.001,0.836957,0.8,0.9,0.449041,0.4,0.5,2.87219e-06,1.72444e+06,307495,62175.6,0.01,0.95,10,10000,0.938,0.139,37,34,0.171499,0
95,11000,1.27398,1,1.77828,0.000804703,0.000630957,0.001,0.844046,0.8,0.9,0.561439,0.5,0.6,2.87219e-06,2.33032e+06,395335,84021,0.01,0.95,10,10000,0.938,0.139,50,41,0.156174,0
96,11000,1.20352,1,1.77828,0.000823663,0.000630957,0.001,0.847509,0.8,0.9,0.650045,0.6,0.7,2.87219e-06,2.65657e+06,487958,95784,0.01,0.95,10,10000,0.938,0.139,57,39,0.160128,0
97,11000,1.28357,1,1.77828,0.000784392,0.000630957,0.001,0.847053,0.8,0.9,0.751542,0.7,0.8,2.87219e-06,2.60996e+06,441805,94103.5,0.01,0.95,10,10000,0.938,0.139,56,43,0.152499,0
98,11000,1.27476,1,1.77828,0.000981,0.000630957,0.001,0.949083,0.9,1,0.0485786,0,0.05,1.43609e-06,93213,93213,3360.84,0.01,0.95,10,10000,0.938,0.139,1,1,1,0
99,11000,1.66153,1,1.77828,0.000901031,0.000630957,0.001,0.900144,0.9,1,0.0799616,0.05,0.1,1.43609e-06,279639,361012,10082.5,0.01,0.95,10,10000,0.938,0.139,3,1,1,0
100,11000,1.21317,1,1.77828,0.000788379,0.000630957,0.001,0.929163,0.9,1,0.16795,0.1,0.2,2.87219e-06,372852,228324,13443.4,0.01,0.95,10,10000,0.938,0.139,8,4,0.5,0
101,11000,1.24218,1,1.77828,0.000797025,0.000630957,0.001,0.940887,0.9,1,0.265746,0.2,0.3,2.87219e-06,279639,197735,10082.5,0.01,0.95,10,10000,0.938,0.139,6,3,0.57735,0
102,11000,1.2491,1,1.77828,0.000779178,0.000630957,0.001,0.941702,0.9,1,0.352425,0.3,0.4,2.87219e-06,466065,162938,16804.2,0.01,0.95,10,10000,0.938,0.139,10,9,0.333333,0
103,11000,1.24636,1,1.77828,0.00086865,0.000630957,0.001,0.941525,0.9,1,0.457454,0.4,0.5,2.87219e-06,932130,269083,33608.4,0.01,0.95,10,10000,0.938,0.139,20,15,0.258199,0
104,11000,1.20947,1,1.77828,0.000788937,0.000630957,0.001,0.951497,0.9,1,0.552069,0.5,0.6,2.87219e-06,792310,244235,28567.1,0.01,0.95,10,10000,0.938,0.139,17,13,0.27735,0
105,11000,1.20165,1,1.77828,0.000837717,0.000630957,0.001,0.956073,0.9,1,0.633337,0.6,0.7,2.87219e-06,885523,318279,31928,0.01,0.95,10,10000,0.938,0.139,19,11,0.301511,0
106,11000,1.18006,1,1.77828,0.000837683,0.000630957,0.001,0.947863,0.9,1,0.751022,0.7,0.8,2.87219e-06,745704,240675,26886.7,0.01,0.95,10,10000,0.938,0.139,16,12,0.288675,0
107,11000,1.49411,1,1.77828,0.00131396,0.001,0.00158489,0.0943404,0.05,0.1,0.0923901,0.05,0.1,1.13802e-06,3.6688e+08,3.66822e+08,1.32281e+07,0.01,0.95,10,10000,0.938,0.139,3119,2,0.707107,0
108,11000,1.36843,1,1.77828,0.00127499,0.001,0.00158489,0.0780498,0.05,0.1,0.176744,0.1,0.2,2.27604e-06,6.35659e+08,3.52607e+07,2.2919e+07,0.01,0.95,10,10000,0.938,0.139,10808,631,0.0398094,0
109,11000,1.33019,1,1.77828,0.00127108,0.001,0.00158489,0.0731826,0.05,0.1,0.256342,0.2,0.3,2.27604e-06,7.45582e+08,1.7458e+07,2.68824e+07,0.01,0.95,10,10000,0.938,0.139,12677,3189,0.0177081,0
110,11000,1.30665,1,1.77828,0.00128041,0.001,0.00158489,0.0721815,0.05,0.1,0.352179,0.3,0.4,2.27604e-06,6.33836e+08,1.03105e+07,2.28533e+07,0.01,0.95,10,10000,0.938,0.139,10777,5596,0.0133678,0
111,11000,1.29435,1,1.77828,0.00127591,0.001,0.00158489,0.0718291,0.05,0.1,0.448386,0.4,0.5,2.27604e-06,4.47867e+08,6.90378e+06,1.61481e+07,0.01,0.95,10,10000,0.938,0.139,7615,5421,0.0135819,0
112,11000,1.2936,1,1.77828,0.00127858,0.001,0.00158489,0.071706,0.05,0.1,0.547775,0.5,0.6,2.27604e-06,3.10596e+08,5.21071e+06,1.11987e+07,0.01,0.95,10,10000,0.938,0.139,5281,4248,0.0153429,0
113,11000,1.30216,1,1.77828,0.00128213,0.001,0.00158489,0.0714516,0.05,0.1,0.645537,0.6,0.7,2.27604e-06,2.00261e+08,4.07115e+06,7.22051e+06,0.01,0.95,10,10000,0.938,0.139,3405,2829,0.0188011,0
114,11000,1.2858,1,1.77828,0.00128018,0.001,0.00158489,0.0712826,0.05,0.1,0.745568,0.7,0.8,2.27604e-06,1.19098e+08,3.04332e+06,4.29414e+06,0.01,0.95,10,10000,0.938,0.139,2025,1744,0.0239457,0
115,11000,1.69164,1,1.77828,0.00144351,0.001,0.00158489,0.147502,0.1,0.15,0.0387541,0,0.05,1.13802e-06,5.58731e+07,4.55481e+07,2.01453e+06,0.01,0.95,10,10000,0.938,0.139,475,3,0.57735,0
