id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[fb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error 
1,11000,1.04697,1,1.77828,0.00080857,0.000630957,0.001,0.0595999,0.05,0.1,0.0362084,0,0.05,7.18047e-07,2.91289e+08,3.40928e+07,8.73868e+06,0.01,0.95,10,10000,0.938,0.497,73,1,1,0
2,11000,1.07978,1,1.77828,0.000903923,0.000630957,0.001,0.0643513,0.05,0.1,0.0815411,0.05,0.1,7.18047e-07,8.25985e+08,5.74099e+07,2.47795e+07,0.01,0.95,10,10000,0.938,0.497,207,13,0.27735,0
3,11000,1.11985,1,1.77828,0.000849633,0.000630957,0.001,0.0636787,0.05,0.1,0.161447,0.1,0.2,1.43609e-06,1.57615e+09,5.6077e+07,4.72846e+07,0.01,0.95,10,10000,0.938,0.497,790,129,0.0880451,0
4,11000,1.18626,1,1.77828,0.000837392,0.000630957,0.001,0.0679347,0.05,0.1,0.252559,0.2,0.3,1.43609e-06,2.01109e+09,6.33435e+07,6.03328e+07,0.01,0.95,10,10000,0.938,0.497,1008,277,0.0600842,0
5,11000,1.2294,1,1.77828,0.000818853,0.000630957,0.001,0.0686575,0.05,0.1,0.35304,0.3,0.4,1.43609e-06,1.92929e+09,6.20419e+07,5.78788e+07,0.01,0.95,10,10000,0.938,0.497,967,349,0.0535288,0
6,11000,1.27257,1,1.77828,0.000814797,0.000630957,0.001,0.0696541,0.05,0.1,0.451256,0.4,0.5,1.43609e-06,1.71781e+09,5.85428e+07,5.15343e+07,0.01,0.95,10,10000,0.938,0.497,861,439,0.0477274,0
7,11000,1.30766,1,1.77828,0.000811648,0.000630957,0.001,0.0713779,0.05,0.1,0.54892,0.5,0.6,1.43609e-06,1.32277e+09,5.13722e+07,3.96832e+07,0.01,0.95,10,10000,0.938,0.497,663,411,0.0493264,0
8,11000,1.35792,1,1.77828,0.000807077,0.000630957,0.001,0.0725922,0.05,0.1,0.648346,0.6,0.7,1.43609e-06,9.0579e+08,4.25108e+07,2.71737e+07,0.01,0.95,10,10000,0.938,0.497,454,319,0.0559893,0
9,11000,1.35973,1,1.77828,0.000812864,0.000630957,0.001,0.0743025,0.05,0.1,0.749658,0.7,0.8,1.43609e-06,6.22481e+08,3.52411e+07,1.86744e+07,0.01,0.95,10,10000,0.938,0.497,312,225,0.0666667,0
10,11000,1.58596,1,1.77828,0.000739366,0.000630957,0.001,0.138082,0.1,0.15,0.0531683,0.05,0.1,7.18047e-07,4.14987e+08,4.06929e+07,1.24496e+07,0.01,0.95,10,10000,0.938,0.497,104,1,1,0
11,11000,1.26129,1,1.77828,0.000813524,0.000630957,0.001,0.12377,0.1,0.15,0.167225,0.1,0.2,1.43609e-06,8.81848e+08,4.19452e+07,2.64554e+07,0.01,0.95,10,10000,0.938,0.497,442,35,0.169031,0
12,11000,1.28765,1,1.77828,0.000806514,0.000630957,0.001,0.12447,0.1,0.15,0.25549,0.2,0.3,1.43609e-06,1.21903e+09,4.93165e+07,3.65708e+07,0.01,0.95,10,10000,0.938,0.497,611,78,0.113228,0
13,11000,1.22663,1,1.77828,0.000827283,0.000630957,0.001,0.121535,0.1,0.15,0.351822,0.3,0.4,1.43609e-06,1.15518e+09,4.80077e+07,3.46554e+07,0.01,0.95,10,10000,0.938,0.497,579,134,0.0863868,0
14,11000,1.22937,1,1.77828,0.000818154,0.000630957,0.001,0.124364,0.1,0.15,0.450419,0.4,0.5,1.43609e-06,1.10331e+09,4.69174e+07,3.30992e+07,0.01,0.95,10,10000,0.938,0.497,553,226,0.066519,0
15,11000,1.27149,1,1.77828,0.0008293,0.000630957,0.001,0.121749,0.1,0.15,0.550151,0.5,0.6,1.43609e-06,7.90072e+08,3.97026e+07,2.37022e+07,0.01,0.95,10,10000,0.938,0.497,396,219,0.0675737,0
16,11000,1.24759,1,1.77828,0.000811638,0.000630957,0.001,0.123912,0.1,0.15,0.650094,0.6,0.7,1.43609e-06,6.12505e+08,3.49575e+07,1.83752e+07,0.01,0.95,10,10000,0.938,0.497,307,225,0.0666667,0
17,11000,1.29119,1,1.77828,0.000793254,0.000630957,0.001,0.123125,0.1,0.15,0.745354,0.7,0.8,1.43609e-06,3.97031e+08,2.81448e+07,1.19109e+07,0.01,0.95,10,10000,0.938,0.497,199,179,0.0747435,0
18,11000,1.1008,1,1.77828,0.000984326,0.000630957,0.001,0.192851,0.15,0.2,0.0924529,0.05,0.1,7.18047e-07,2.87299e+08,3.38585e+07,8.61897e+06,0.01,0.95,10,10000,0.938,0.497,72,1,1,0
19,11000,1.29317,1,1.77828,0.000820535,0.000630957,0.001,0.172821,0.15,0.2,0.15975,0.1,0.2,1.43609e-06,5.92554e+08,3.43835e+07,1.77766e+07,0.01,0.95,10,10000,0.938,0.497,297,33,0.174078,0
20,11000,1.34952,1,1.77828,0.000828631,0.000630957,0.001,0.175754,0.15,0.2,0.256434,0.2,0.3,1.43609e-06,7.48174e+08,3.86356e+07,2.24452e+07,0.01,0.95,10,10000,0.938,0.497,375,46,0.147442,0
21,11000,1.31,1,1.77828,0.000812474,0.000630957,0.001,0.174345,0.15,0.2,0.353431,0.3,0.4,1.43609e-06,7.64135e+08,3.90455e+07,2.29241e+07,0.01,0.95,10,10000,0.938,0.497,383,86,0.107833,0
22,11000,1.31953,1,1.77828,0.000819303,0.000630957,0.001,0.173383,0.15,0.2,0.449159,0.4,0.5,1.43609e-06,6.52408e+08,3.60783e+07,1.95722e+07,0.01,0.95,10,10000,0.938,0.497,327,127,0.0887357,0
23,11000,1.28808,1,1.77828,0.000803112,0.000630957,0.001,0.173181,0.15,0.2,0.546746,0.5,0.6,1.43609e-06,5.3669e+08,3.27226e+07,1.61007e+07,0.01,0.95,10,10000,0.938,0.497,269,130,0.0877058,0
24,11000,1.29692,1,1.77828,0.000813094,0.000630957,0.001,0.174418,0.15,0.2,0.647485,0.6,0.7,1.43609e-06,4.40924e+08,2.96598e+07,1.32277e+07,0.01,0.95,10,10000,0.938,0.497,221,148,0.0821995,0
25,11000,1.29976,1,1.77828,0.000811103,0.000630957,0.001,0.173694,0.15,0.2,0.748942,0.7,0.8,1.43609e-06,3.0326e+08,2.45976e+07,9.0978e+06,0.01,0.95,10,10000,0.938,0.497,152,114,0.0936586,0
26,11000,1.37008,1,1.77828,0.000689594,0.000630957,0.001,0.226202,0.2,0.25,0.0255017,0,0.05,7.18047e-07,9.57663e+07,1.95482e+07,2.87299e+06,0.01,0.95,10,10000,0.938,0.497,24,4,0.5,0
27,11000,1.49653,1,1.77828,0.000743793,0.000630957,0.001,0.226415,0.2,0.25,0.0678106,0.05,0.1,7.18047e-07,2.47396e+08,3.14194e+07,7.42189e+06,0.01,0.95,10,10000,0.938,0.497,62,10,0.316228,0
28,11000,1.37355,1,1.77828,0.000801671,0.000630957,0.001,0.229582,0.2,0.25,0.152036,0.1,0.2,1.43609e-06,4.24963e+08,2.9118e+07,1.27489e+07,0.01,0.95,10,10000,0.938,0.497,213,36,0.166667,0
29,11000,1.41464,1,1.77828,0.000805708,0.000630957,0.001,0.221696,0.2,0.25,0.249386,0.2,0.3,1.43609e-06,5.50656e+08,3.31456e+07,1.65197e+07,0.01,0.95,10,10000,0.938,0.497,276,41,0.156174,0
30,11000,1.37055,1,1.77828,0.000801946,0.000630957,0.001,0.225314,0.2,0.25,0.352136,0.3,0.4,1.43609e-06,6.16496e+08,3.50712e+07,1.84949e+07,0.01,0.95,10,10000,0.938,0.497,309,88,0.1066,0
31,11000,1.34949,1,1.77828,0.000803215,0.000630957,0.001,0.222838,0.2,0.25,0.451714,0.4,0.5,1.43609e-06,4.94793e+08,3.14194e+07,1.48438e+07,0.01,0.95,10,10000,0.938,0.497,248,96,0.102062,0
32,11000,1.36937,1,1.77828,0.000794836,0.000630957,0.001,0.224917,0.2,0.25,0.552349,0.5,0.6,1.43609e-06,4.82822e+08,3.1037e+07,1.44847e+07,0.01,0.95,10,10000,0.938,0.497,242,123,0.090167,0
33,11000,1.31238,1,1.77828,0.000808259,0.000630957,0.001,0.224329,0.2,0.25,0.643498,0.6,0.7,1.43609e-06,2.9927e+08,2.44353e+07,8.97809e+06,0.01,0.95,10,10000,0.938,0.497,150,103,0.0985329,0
34,11000,1.34027,1,1.77828,0.000796141,0.000630957,0.001,0.228868,0.2,0.25,0.747349,0.7,0.8,1.43609e-06,1.95523e+08,1.97508e+07,5.86569e+06,0.01,0.95,10,10000,0.938,0.497,98,67,0.122169,0
35,11000,1.45437,1,1.77828,0.000803851,0.000630957,0.001,0.285714,0.25,0.3,0.034872,0,0.05,7.18047e-07,4.78832e+07,1.38227e+07,1.43649e+06,0.01,0.95,10,10000,0.938,0.497,12,5,0.447214,0
36,11000,1.55961,1,1.77828,0.000721931,0.000630957,0.001,0.27671,0.25,0.3,0.0858224,0.05,0.1,7.18047e-07,1.27688e+08,2.25723e+07,3.83065e+06,0.01,0.95,10,10000,0.938,0.497,32,6,0.408248,0
37,11000,1.45941,1,1.77828,0.000810372,0.000630957,0.001,0.272338,0.25,0.3,0.151095,0.1,0.2,1.43609e-06,2.91289e+08,2.41073e+07,8.73868e+06,0.01,0.95,10,10000,0.938,0.497,146,42,0.154303,0
38,11000,1.4718,1,1.77828,0.000791552,0.000630957,0.001,0.273743,0.25,0.3,0.252964,0.2,0.3,1.43609e-06,3.7708e+08,2.74285e+07,1.13124e+07,0.01,0.95,10,10000,0.938,0.497,189,50,0.141421,0
39,11000,1.39573,1,1.77828,0.00078779,0.000630957,0.001,0.272416,0.25,0.3,0.353352,0.3,0.4,1.43609e-06,4.60875e+08,3.03234e+07,1.38263e+07,0.01,0.95,10,10000,0.938,0.497,231,76,0.114708,0
40,11000,1.35965,1,1.77828,0.000822273,0.000630957,0.001,0.27442,0.25,0.3,0.455691,0.4,0.5,1.43609e-06,3.83065e+08,2.76454e+07,1.1492e+07,0.01,0.95,10,10000,0.938,0.497,192,92,0.104257,0
41,11000,1.31526,1,1.77828,0.000811348,0.000630957,0.001,0.277131,0.25,0.3,0.549092,0.5,0.6,1.43609e-06,3.61119e+08,2.68418e+07,1.08336e+07,0.01,0.95,10,10000,0.938,0.497,181,101,0.0995037,0
42,11000,1.31232,1,1.77828,0.00081328,0.000630957,0.001,0.27542,0.25,0.3,0.646364,0.6,0.7,1.43609e-06,2.47396e+08,2.22168e+07,7.42189e+06,0.01,0.95,10,10000,0.938,0.497,124,73,0.117041,0
43,11000,1.34917,1,1.77828,0.000800751,0.000630957,0.001,0.272666,0.25,0.3,0.743639,0.7,0.8,1.43609e-06,1.89538e+08,1.94461e+07,5.68613e+06,0.01,0.95,10,10000,0.938,0.497,95,74,0.116248,0
44,11000,1.33152,1,1.77828,0.000724469,0.000630957,0.001,0.352888,0.3,0.4,0.03832,0,0.05,1.43609e-06,3.59124e+07,8.46463e+06,1.07737e+06,0.01,0.95,10,10000,0.938,0.497,18,5,0.447214,0
45,11000,1.41795,1,1.77828,0.000779195,0.000630957,0.001,0.353743,0.3,0.4,0.0746088,0.05,0.1,1.43609e-06,9.57663e+07,1.38227e+07,2.87299e+06,0.01,0.95,10,10000,0.938,0.497,48,17,0.242536,0
46,11000,1.44536,1,1.77828,0.000791046,0.000630957,0.001,0.354497,0.3,0.4,0.153092,0.1,0.2,2.87219e-06,1.54623e+08,1.24196e+07,4.63868e+06,0.01,0.95,10,10000,0.938,0.497,155,57,0.132453,0
47,11000,1.40141,1,1.77828,0.00080527,0.000630957,0.001,0.351084,0.3,0.4,0.257828,0.2,0.3,2.87219e-06,2.60365e+08,1.61162e+07,7.81094e+06,0.01,0.95,10,10000,0.938,0.497,261,101,0.0995037,0
48,11000,1.36265,1,1.77828,0.00079388,0.000630957,0.001,0.350224,0.3,0.4,0.34812,0.3,0.4,2.87219e-06,2.93284e+08,1.71047e+07,8.79853e+06,0.01,0.95,10,10000,0.938,0.497,294,157,0.0798087,0
49,11000,1.33979,1,1.77828,0.000780878,0.000630957,0.001,0.348868,0.3,0.4,0.448886,0.4,0.5,2.87219e-06,2.79318e+08,1.66925e+07,8.37955e+06,0.01,0.95,10,10000,0.938,0.497,280,142,0.0839181,0
50,11000,1.27515,1,1.77828,0.00079211,0.000630957,0.001,0.345658,0.3,0.4,0.553405,0.5,0.6,2.87219e-06,2.35426e+08,1.53249e+07,7.06277e+06,0.01,0.95,10,10000,0.938,0.497,236,148,0.0821995,0
51,11000,1.33491,1,1.77828,0.000802809,0.000630957,0.001,0.34581,0.3,0.4,0.649389,0.6,0.7,2.87219e-06,2.00511e+08,1.41429e+07,6.01532e+06,0.01,0.95,10,10000,0.938,0.497,201,132,0.0870388,0
52,11000,1.33222,1,1.77828,0.000802616,0.000630957,0.001,0.346787,0.3,0.4,0.751278,0.7,0.8,2.87219e-06,1.48637e+08,1.21768e+07,4.45912e+06,0.01,0.95,10,10000,0.938,0.497,149,106,0.0971286,0
53,11000,1.36559,1,1.77828,0.000825999,0.000630957,0.001,0.447313,0.4,0.5,0.0310833,0,0.05,1.43609e-06,1.59611e+07,5.64309e+06,478832,0.01,0.95,10,10000,0.938,0.497,8,6,0.408248,0
54,11000,1.39248,1,1.77828,0.000813635,0.000630957,0.001,0.444383,0.4,0.5,0.0795138,0.05,0.1,1.43609e-06,3.79075e+07,8.69658e+06,1.13723e+06,0.01,0.95,10,10000,0.938,0.497,19,8,0.353553,0
55,11000,1.29827,1,1.77828,0.000793283,0.000630957,0.001,0.45361,0.4,0.5,0.156769,0.1,0.2,2.87219e-06,7.68126e+07,8.75361e+06,2.30438e+06,0.01,0.95,10,10000,0.938,0.497,77,55,0.13484,0
56,11000,1.33547,1,1.77828,0.000813461,0.000630957,0.001,0.448283,0.4,0.5,0.255791,0.2,0.3,2.87219e-06,1.22701e+08,1.10635e+07,3.68102e+06,0.01,0.95,10,10000,0.938,0.497,123,76,0.114708,0
57,11000,1.29448,1,1.77828,0.000761976,0.000630957,0.001,0.449889,0.4,0.5,0.348306,0.3,0.4,2.87219e-06,1.41654e+08,1.18874e+07,4.24963e+06,0.01,0.95,10,10000,0.938,0.497,142,93,0.103695,0
58,11000,1.29881,1,1.77828,0.000797342,0.000630957,0.001,0.452704,0.4,0.5,0.450688,0.4,0.5,2.87219e-06,1.39659e+08,1.18034e+07,4.18978e+06,0.01,0.95,10,10000,0.938,0.497,140,86,0.107833,0
59,11000,1.29323,1,1.77828,0.00079274,0.000630957,0.001,0.443988,0.4,0.5,0.554972,0.5,0.6,2.87219e-06,1.74574e+08,1.31966e+07,5.23722e+06,0.01,0.95,10,10000,0.938,0.497,175,117,0.09245,0
60,11000,1.26881,1,1.77828,0.00081093,0.000630957,0.001,0.445079,0.4,0.5,0.650266,0.6,0.7,2.87219e-06,1.40657e+08,1.18454e+07,4.2197e+06,0.01,0.95,10,10000,0.938,0.497,141,89,0.106,0
61,11000,1.29547,1,1.77828,0.000792974,0.000630957,0.001,0.451294,0.4,0.5,0.748563,0.7,0.8,2.87219e-06,1.30681e+08,1.14177e+07,3.92043e+06,0.01,0.95,10,10000,0.938,0.497,131,93,0.103695,0
62,11000,1.12021,1,1.77828,0.000795867,0.000630957,0.001,0.576479,0.5,0.6,0.0248826,0,0.05,1.43609e-06,5.9854e+06,3.45567e+06,179562,0.01,0.95,10,10000,0.938,0.497,3,3,0.57735,0
63,11000,1.3163,1,1.77828,0.000798559,0.000630957,0.001,0.548934,0.5,0.6,0.0851925,0.05,0.1,1.43609e-06,2.39416e+07,6.91134e+06,718247,0.01,0.95,10,10000,0.938,0.497,12,9,0.333333,0
64,11000,1.3415,1,1.77828,0.000800301,0.000630957,0.001,0.548325,0.5,0.6,0.163177,0.1,0.2,2.87219e-06,5.2871e+07,7.26239e+06,1.58613e+06,0.01,0.95,10,10000,0.938,0.497,53,48,0.144338,0
65,11000,1.28908,1,1.77828,0.000814944,0.000630957,0.001,0.546499,0.5,0.6,0.248427,0.2,0.3,2.87219e-06,5.58637e+07,7.4651e+06,1.67591e+06,0.01,0.95,10,10000,0.938,0.497,56,45,0.149071,0
66,11000,1.24007,1,1.77828,0.000797858,0.000630957,0.001,0.544592,0.5,0.6,0.347835,0.3,0.4,2.87219e-06,8.2798e+07,9.08826e+06,2.48394e+06,0.01,0.95,10,10000,0.938,0.497,83,59,0.130189,0
67,11000,1.2737,1,1.77828,0.000813379,0.000630957,0.001,0.546575,0.5,0.6,0.447673,0.4,0.5,2.87219e-06,1.02749e+08,1.01242e+07,3.08248e+06,0.01,0.95,10,10000,0.938,0.497,103,69,0.120386,0
68,11000,1.29899,1,1.77828,0.000795539,0.000630957,0.001,0.548228,0.5,0.6,0.545058,0.5,0.6,2.87219e-06,7.68126e+07,8.75361e+06,2.30438e+06,0.01,0.95,10,10000,0.938,0.497,77,51,0.140028,0
69,11000,1.28111,1,1.77828,0.00081234,0.000630957,0.001,0.550223,0.5,0.6,0.647785,0.6,0.7,2.87219e-06,9.07785e+07,9.51617e+06,2.72335e+06,0.01,0.95,10,10000,0.938,0.497,91,54,0.136083,0
70,11000,1.2514,1,1.77828,0.000824744,0.000630957,0.001,0.547936,0.5,0.6,0.751658,0.7,0.8,2.87219e-06,6.78345e+07,8.22614e+06,2.03503e+06,0.01,0.95,10,10000,0.938,0.497,68,53,0.137361,0
71,11000,1.51155,1,1.77828,0.000850526,0.000630957,0.001,0.636758,0.6,0.7,0.0343522,0,0.05,1.43609e-06,5.9854e+06,3.45567e+06,179562,0.01,0.95,10,10000,0.938,0.497,3,3,0.57735,0
72,11000,1.13864,1,1.77828,0.000759974,0.000630957,0.001,0.633591,0.6,0.7,0.0754091,0.05,0.1,1.43609e-06,1.19708e+07,4.88705e+06,359124,0.01,0.95,10,10000,0.938,0.497,6,6,0.408248,0
73,11000,1.22112,1,1.77828,0.00081339,0.000630957,0.001,0.642654,0.6,0.7,0.153799,0.1,0.2,2.87219e-06,1.99513e+07,4.46125e+06,598540,0.01,0.95,10,10000,0.938,0.497,20,17,0.242536,0
74,11000,1.26409,1,1.77828,0.000831121,0.000630957,0.001,0.645615,0.6,0.7,0.257132,0.2,0.3,2.87219e-06,3.49148e+07,5.90168e+06,1.04744e+06,0.01,0.95,10,10000,0.938,0.497,35,30,0.182574,0
75,11000,1.3,1,1.77828,0.000807004,0.000630957,0.001,0.646925,0.6,0.7,0.356609,0.3,0.4,2.87219e-06,3.89051e+07,6.2298e+06,1.16715e+06,0.01,0.95,10,10000,0.938,0.497,39,31,0.179605,0
76,11000,1.25129,1,1.77828,0.00079804,0.000630957,0.001,0.645949,0.6,0.7,0.444044,0.4,0.5,2.87219e-06,5.18734e+07,7.19355e+06,1.5562e+06,0.01,0.95,10,10000,0.938,0.497,52,32,0.176777,0
77,11000,1.25617,1,1.77828,0.000814024,0.000630957,0.001,0.641026,0.6,0.7,0.554097,0.5,0.6,2.87219e-06,5.2871e+07,7.26239e+06,1.58613e+06,0.01,0.95,10,10000,0.938,0.497,53,46,0.147442,0
78,11000,1.25472,1,1.77828,0.000780445,0.000630957,0.001,0.652989,0.6,0.7,0.652677,0.6,0.7,2.87219e-06,4.18978e+07,6.46497e+06,1.25693e+06,0.01,0.95,10,10000,0.938,0.497,42,33,0.174078,0
79,11000,1.37044,1,1.77828,0.000771055,0.000630957,0.001,0.644736,0.6,0.7,0.75226,0.7,0.8,2.87219e-06,5.38686e+07,7.33058e+06,1.61606e+06,0.01,0.95,10,10000,0.938,0.497,54,40,0.158114,0
80,11000,1.30838,1,1.77828,0.000846544,0.000630957,0.001,0.731303,0.7,0.8,0.144062,0.1,0.2,2.87219e-06,1.29684e+07,3.59678e+06,389051,0.01,0.95,10,10000,0.938,0.497,13,13,0.27735,0
81,11000,1.27437,1,1.77828,0.000793335,0.000630957,0.001,0.750129,0.7,0.8,0.257421,0.2,0.3,2.87219e-06,1.29684e+07,3.59678e+06,389051,0.01,0.95,10,10000,0.938,0.497,13,13,0.27735,0
82,11000,1.23937,1,1.77828,0.00083813,0.000630957,0.001,0.754308,0.7,0.8,0.366081,0.3,0.4,2.87219e-06,2.69343e+07,5.1835e+06,808028,0.01,0.95,10,10000,0.938,0.497,27,23,0.208514,0
83,11000,1.33484,1,1.77828,0.000797596,0.000630957,0.001,0.753226,0.7,0.8,0.457982,0.4,0.5,2.87219e-06,3.09245e+07,5.55421e+06,927736,0.01,0.95,10,10000,0.938,0.497,31,26,0.196116,0
84,11000,1.29784,1,1.77828,0.000792971,0.000630957,0.001,0.760521,0.7,0.8,0.537806,0.5,0.6,2.87219e-06,2.9927e+07,5.46389e+06,897809,0.01,0.95,10,10000,0.938,0.497,30,18,0.235702,0
85,11000,1.308,1,1.77828,0.000808737,0.000630957,0.001,0.748336,0.7,0.8,0.655249,0.6,0.7,2.87219e-06,2.9927e+07,5.46389e+06,897809,0.01,0.95,10,10000,0.938,0.497,30,23,0.208514,0
86,11000,1.30085,1,1.77828,0.000816413,0.000630957,0.001,0.745738,0.7,0.8,0.749416,0.7,0.8,2.87219e-06,3.29197e+07,5.73058e+06,987590,0.01,0.95,10,10000,0.938,0.497,33,19,0.229416,0
87,11000,1.51087,1,1.77828,0.000907872,0.000630957,0.001,0.822038,0.8,0.9,0.14868,0.1,0.2,2.87219e-06,3.99026e+06,1.99513e+06,119708,0.01,0.95,10,10000,0.938,0.497,4,5,0.447214,0
88,11000,1.34726,1,1.77828,0.000822057,0.000630957,0.001,0.839139,0.8,0.9,0.247001,0.2,0.3,2.87219e-06,8.97809e+06,2.9927e+06,269343,0.01,0.95,10,10000,0.938,0.497,9,8,0.353553,0
89,11000,1.25148,1,1.77828,0.000789448,0.000630957,0.001,0.839531,0.8,0.9,0.349226,0.3,0.4,2.87219e-06,1.49635e+07,3.86356e+06,448905,0.01,0.95,10,10000,0.938,0.497,15,13,0.27735,0
90,11000,1.37898,1,1.77828,0.000764043,0.000630957,0.001,0.85293,0.8,0.9,0.46289,0.4,0.5,2.87219e-06,1.49635e+07,3.86356e+06,448905,0.01,0.95,10,10000,0.938,0.497,15,12,0.288675,0
91,11000,1.25665,1,1.77828,0.000811612,0.000630957,0.001,0.854563,0.8,0.9,0.537318,0.5,0.6,2.87219e-06,1.79562e+07,4.23231e+06,538686,0.01,0.95,10,10000,0.938,0.497,18,12,0.288675,0
92,11000,1.36675,1,1.77828,0.000866952,0.000630957,0.001,0.849477,0.8,0.9,0.652093,0.6,0.7,2.87219e-06,2.49391e+07,4.98783e+06,748174,0.01,0.95,10,10000,0.938,0.497,25,17,0.242536,0
93,11000,1.35418,1,1.77828,0.000810608,0.000630957,0.001,0.842575,0.8,0.9,0.747077,0.7,0.8,2.87219e-06,1.19708e+07,3.45567e+06,359124,0.01,0.95,10,10000,0.938,0.497,12,13,0.27735,0
94,11000,1.30828,1,1.77828,0.000871277,0.000630957,0.001,0.928812,0.9,1,0.174227,0.1,0.2,2.87219e-06,3.99026e+06,1.99513e+06,119708,0.01,0.95,10,10000,0.938,0.497,4,4,0.5,0
95,11000,1.17735,1,1.77828,0.000729825,0.000630957,0.001,0.927386,0.9,1,0.250816,0.2,0.3,2.87219e-06,997566,997566,29927,0.01,0.95,10,10000,0.938,0.497,1,1,1,0
96,11000,1.22231,1,1.77828,0.000914215,0.000630957,0.001,0.934156,0.9,1,0.364714,0.3,0.4,2.87219e-06,2.9927e+06,1.72783e+06,89780.9,0.01,0.95,10,10000,0.938,0.497,3,2,0.707107,0
97,11000,1.08411,1,1.77828,0.00076646,0.000630957,0.001,0.924702,0.9,1,0.440933,0.4,0.5,2.87219e-06,4.98783e+06,2.23063e+06,149635,0.01,0.95,10,10000,0.938,0.497,5,4,0.5,0
98,11000,1.13141,1,1.77828,0.000904767,0.000630957,0.001,0.926563,0.9,1,0.557011,0.5,0.6,2.87219e-06,4.98783e+06,2.23063e+06,149635,0.01,0.95,10,10000,0.938,0.497,5,4,0.5,0
99,11000,1.04465,1,1.77828,0.000671019,0.000630957,0.001,0.950415,0.9,1,0.63835,0.6,0.7,2.87219e-06,2.9927e+06,1.72783e+06,89780.9,0.01,0.95,10,10000,0.938,0.497,3,3,0.57735,0
100,11000,1.27291,1,1.77828,0.000781373,0.000630957,0.001,0.95607,0.9,1,0.761641,0.7,0.8,2.87219e-06,9.97566e+06,3.15458e+06,299270,0.01,0.95,10,10000,0.938,0.497,10,8,0.353553,0
101,11000,1.15346,1,1.77828,0.00132074,0.001,0.00158489,0.0658027,0.05,0.1,0.0273013,0,0.05,1.13802e-06,1.96381e+08,2.22357e+07,5.89142e+06,0.01,0.95,10,10000,0.938,0.497,78,11,0.301511,0
102,11000,1.16473,1,1.77828,0.00132804,0.001,0.00158489,0.0667161,0.05,0.1,0.0766542,0.05,0.1,1.13802e-06,5.18647e+08,3.61358e+07,1.55594e+07,0.01,0.95,10,10000,0.938,0.497,206,57,0.132453,0
103,11000,1.17358,1,1.77828,0.00132218,0.001,0.00158489,0.068002,0.05,0.1,0.156595,0.1,0.2,2.27604e-06,1.05743e+09,3.6485e+07,3.1723e+07,0.01,0.95,10,10000,0.938,0.497,840,372,0.0518476,0
104,11000,1.20381,1,1.77828,0.00129865,0.001,0.00158489,0.0689461,0.05,0.1,0.252635,0.2,0.3,2.27604e-06,1.52447e+09,4.38073e+07,4.57341e+07,0.01,0.95,10,10000,0.938,0.497,1211,687,0.0381524,0
105,11000,1.2467,1,1.77828,0.00129606,0.001,0.00158489,0.0699272,0.05,0.1,0.349145,0.3,0.4,2.27604e-06,1.44013e+09,4.25782e+07,4.32038e+07,0.01,0.95,10,10000,0.938,0.497,1144,685,0.038208,0
106,11000,1.25694,1,1.77828,0.00127784,0.001,0.00158489,0.0700061,0.05,0.1,0.446472,0.4,0.5,2.27604e-06,1.17954e+09,3.8534e+07,3.53863e+07,0.01,0.95,10,10000,0.938,0.497,937,624,0.040032,0
107,11000,1.31608,1,1.77828,0.00128055,0.001,0.00158489,0.0711304,0.05,0.1,0.546421,0.5,0.6,2.27604e-06,9.50433e+08,3.45898e+07,2.8513e+07,0.01,0.95,10,10000,0.938,0.497,755,513,0.0441511,0
108,11000,1.27953,1,1.77828,0.00127927,0.001,0.00158489,0.0709341,0.05,0.1,0.649514,0.6,0.7,2.27604e-06,7.06215e+08,2.98164e+07,2.11865e+07,0.01,0.95,10,10000,0.938,0.497,561,424,0.0485643,0
109,11000,1.29395,1,1.77828,0.00129902,0.001,0.00158489,0.0718086,0.05,0.1,0.746378,0.7,0.8,2.27604e-06,5.476e+08,2.62554e+07,1.6428e+07,0.01,0.95,10,10000,0.938,0.497,435,339,0.0543125,0
110,11000,1.09792,1,1.77828,0.00144957,0.001,0.00158489,0.116058,0.1,0.15,0.0731827,0.05,0.1,1.13802e-06,3.60031e+08,3.01073e+07,1.08009e+07,0.01,0.95,10,10000,0.938,0.497,143,9,0.333333,0
111,11000,1.19455,1,1.77828,0.00137906,0.001,0.00158489,0.116266,0.1,0.15,0.156252,0.1,0.2,2.27604e-06,5.96695e+08,2.74071e+07,1.79009e+07,0.01,0.95,10,10000,0.938,0.497,474,65,0.124035,0
112,11000,1.24762,1,1.77828,0.00129301,0.001,0.00158489,0.120855,0.1,0.15,0.25269,0.2,0.3,2.27604e-06,8.84972e+08,3.33774e+07,2.65492e+07,0.01,0.95,10,10000,0.938,0.497,703,146,0.0827606,0
113,11000,1.25233,1,1.77828,0.00128476,0.001,0.00158489,0.122277,0.1,0.15,0.351527,0.3,0.4,2.27604e-06,7.65381e+08,3.10403e+07,2.29614e+07,0.01,0.95,10,10000,0.938,0.497,608,241,0.0644157,0
